REVENUE COLLECTION STATE WISE MONTH WISE DURING FINANCIAL YEAR 2023-2024,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(Rs. In Crore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Rajasthan," 13,710 "," 17,531 "," 17,081 "," 1,852 "," 50,174 "," 1,372 "," 1,741 "," 1,526 ", 146 ," 4,785 "," 1,078 "," 1,386 "," 1,338 ", 122 ," 3,924 "," 1,100 "," 1,395 "," 1,272 ", 125 ," 3,892 "," 1,089 "," 1,380 "," 1,408 ", 111 ," 3,988 "," 1,012 "," 1,265 "," 1,250 ", 99 ," 3,626 "," 1,046 "," 1,321 "," 1,346 ", 155 ," 3,869 "," 1,075 "," 1,371 "," 1,407 ", 193 ," 4,046 "," 1,162 "," 1,489 "," 1,840 ", 191 ," 4,682 "," 1,077 "," 1,385 "," 1,191 ", 175 ," 3,828 "," 1,271 "," 1,601 "," 1,477 ", 176 ," 4,525 "," 1,137 "," 1,429 "," 1,459 ", 187 ," 4,211 "," 1,292 "," 1,769 "," 1,566 ", 172 ," 4,798 "
9,Uttar Pradesh," 23,824 "," 32,534 "," 29,779 "," 15,556 "," 1,01,693 "," 2,587 "," 3,476 "," 2,988 "," 1,270 "," 10,320 "," 1,745 "," 2,384 "," 2,271 "," 1,069 "," 7,468 "," 1,870 "," 2,563 "," 2,308 "," 1,363 "," 8,104 "," 1,996 "," 2,751 "," 2,609 "," 1,447 "," 8,802 "," 1,766 "," 2,378 "," 2,059 "," 1,265 "," 7,468 "," 1,862 "," 2,518 "," 2,143 "," 1,321 "," 7,844 "," 2,052 "," 2,811 "," 2,677 "," 1,424 "," 8,964 "," 1,864 "," 2,744 "," 3,030 "," 1,336 "," 8,973 "," 1,834 "," 2,539 "," 2,314 "," 1,323 "," 8,011 "," 2,097 "," 2,881 "," 2,433 "," 1,185 "," 8,596 "," 1,890 "," 2,515 "," 2,321 "," 1,328 "," 8,054 "," 2,262 "," 2,974 "," 2,626 "," 1,224 "," 9,087 "
10,Bihar," 5,025 "," 8,535 "," 2,418 "," 2,043 "," 18,021 ", 496 , 796 , 209 , 124 ," 1,625 ", 365 , 623 , 175 , 202 ," 1,366 ", 419 , 654 , 180 , 184 ," 1,437 ", 410 , 718 , 182 , 178 ," 1,488 ", 395 , 654 , 176 , 154 ," 1,379 ", 384 , 647 , 176 , 190 ," 1,397 ", 380 , 639 , 191 , 196 ," 1,406 ", 396 , 646 , 212 , 135 ," 1,388 ", 404 , 691 , 203 , 189 ," 1,487 ", 421 , 721 , 261 , 161 ," 1,565 ", 399 , 689 , 214 , 188 ," 1,491 ", 554 ," 1,057 ", 240 , 141 ," 1,991 "
11,Sikkim, 317 , 420 ," 2,969 ", 1 ," 3,707 ", 79 , 110 , 237 , 0 , 426 , 26 , 31 , 278 , 0 , 334 , 21 , 25 , 241 , 0 , 288 , 22 , 30 , 262 , 0 , 314 , 26 , 42 , 252 , 0 , 319 , 25 , 29 , 260 , 0 , 315 , 22 , 31 , 273 , 0 , 326 , 19 , 23 , 191 , 0 , 234 , 17 , 20 , 216 , 0 , 254 , 19 , 23 , 253 , 0 , 295 , 19 , 23 , 257 , 0 , 299 , 22 , 33 , 248 , 0 , 303 
12,Arunachal Pradesh, 509 , 628 , 168 , 2 ," 1,308 ", 101 , 122 , 15 , 0 , 238 , 50 , 60 , 10 , 0 , 120 , 35 , 47 , 8 , 0 , 91 , 28 , 37 , 8 , 0 , 74 , 31 , 40 , 12 , 0 , 82 , 31 , 37 , 14 , 0 , 81 , 28 , 36 , 23 , 0 , 87 , 32 , 40 , 20 , 1 , 92 , 38 , 46 , 12 , 0 , 97 , 29 , 36 , 12 , 0 , 77 , 37 , 48 , 16 , 0 , 101 , 69 , 80 , 18 , 0 , 168 
13,Nagaland, 242 , 307 , 116 , 47 , 711 , 28 , 36 , 15 , 9 , 88 , 15 , 21 , 11 , 5 , 52 , 31 , 34 , 10 , 4 , 79 , 14 , 18 , 8 , 3 , 43 , 19 , 23 , 8 , 2 , 51 , 15 , 23 , 10 , 4 , 52 , 18 , 22 , 7 , 2 , 49 , 23 , 29 , 11 , 3 , 67 , 15 , 20 , 7 , 3 , 46 , 17 , 23 , 8 , 4 , 51 , 15 , 21 , 11 , 4 , 51 , 31 , 37 , 10 , 4 , 83 
14,Manipur, 250 , 346 , 72 , 3 , 670 , 34 , 50 , 6 , 0 , 91 , 13 , 23 , 2 , 0 , 39 , 25 , 32 , 4 , -   , 60 , 16 , 23 , 4 , 0 , 42 , 14 , 21 , 5 , 1 , 40 , 23 , 29 , 4 , 0 , 56 , 29 , 33 , 8 , 1 , 70 , 14 , 19 , 7 , 0 , 40 , 19 , 25 , 6 , 0 , 50 , 18 , 28 , 10 , 1 , 56 , 19 , 28 , 8 , 0 , 56 , 26 , 35 , 8 , 0 , 69 
15,Mizoram, 181 , 273 , 45 , 1 , 500 , 25 , 41 , 5 , 0 , 71 , 14 , 21 , 3 , 0 , 38 , 20 , 31 , 4 , 0 , 55 , 14 , 22 , 3 , 0 , 39 , 12 , 17 , 3 , 0 , 32 , 10 , 15 , 3 , 0 , 27 , 15 , 21 , 4 , 0 , 39 , 9 , 14 , 9 , 0 , 33 , 10 , 15 , 2 , 0 , 27 , 15 , 21 , 3 , 0 , 39 , 19 , 27 , 3 , 0 , 49 , 18 , 29 , 3 , 0 , 50 
16,Tripura, 387 , 512 , 152 , 3 ," 1,053 ", 49 , 70 , 14 , 0 , 133 , 28 , 40 , 7 , 0 , 75 , 29 , 39 , 7 , 0 , 75 , 31 , 40 , 7 , 1 , 78 , 27 , 36 , 15 , 0 , 78 , 27 , 35 , 11 , 0 , 73 , 31 , 41 , 20 , 0 , 91 , 27 , 36 , 20 , 0 , 83 , 29 , 40 , 9 , 0 , 79 , 30 , 39 , 12 , 0 , 81 , 33 , 42 , 10 , 0 , 85 , 45 , 57 , 19 , 0 , 121 
17,Meghalaya, 491 , 607 ," 1,137 ", 24 ," 2,260 ", 51 , 69 , 117 , 2 , 239 , 43 , 56 , 113 , 3 , 214 , 37 , 44 , 111 , 2 , 194 , 44 , 50 , 80 , 0 , 175 , 43 , 50 , 88 , 7 , 189 , 35 , 41 , 85 , 3 , 165 , 34 , 42 , 66 , 0 , 142 , 32 , 41 , 88 , 1 , 163 , 35 , 44 , 89 , 3 , 171 , 44 , 59 , 97 , 1 , 200 , 44 , 53 , 96 , 0 , 193 , 49 , 57 , 106 , 1 , 213 
18,Assam," 4,739 "," 6,010 "," 3,820 "," 1,033 "," 15,602 ", 481 , 608 , 360 , 64 ," 1,513 ", 356 , 488 , 322 , 51 ," 1,217 ", 390 , 472 , 295 , 56 ," 1,213 ", 361 , 451 , 300 , 72 ," 1,183 ", 350 , 440 , 306 , 51 ," 1,148 ", 361 , 449 , 311 , 53 ," 1,175 ", 409 , 522 , 317 , 65 ," 1,313 ", 366 , 457 , 331 , 77 ," 1,232 ", 364 , 461 , 338 , 141 ," 1,303 ", 419 , 560 , 297 , 97 ," 1,373 ", 403 , 507 , 293 , 187 ," 1,390 ", 478 , 597 , 351 , 118 ," 1,543 "
19,West Bengal," 19,267 "," 23,436 "," 15,308 "," 4,603 "," 62,613 "," 1,949 "," 2,416 "," 1,657 ", 424 ," 6,447 "," 1,625 "," 1,952 "," 1,197 ", 387 ," 5,162 "," 1,594 "," 1,944 "," 1,148 ", 368 ," 5,054 "," 1,571 "," 1,953 "," 1,237 ", 368 ," 5,128 "," 1,469 "," 1,797 "," 1,167 ", 367 ," 4,800 "," 1,572 "," 1,898 "," 1,158 ", 312 ," 4,940 "," 1,452 "," 1,839 "," 1,201 ", 362 ," 4,853 "," 1,497 "," 1,800 "," 1,291 ", 326 ," 4,915 "," 1,520 "," 1,828 "," 1,281 ", 390 ," 5,019 "," 1,722 "," 2,052 "," 1,290 ", 402 ," 5,465 "," 1,605 "," 1,927 "," 1,342 ", 483 ," 5,357 "," 1,692 "," 2,030 "," 1,339 ", 413 ," 5,473 "
20,Jharkhand," 6,309 "," 8,840 "," 12,650 "," 6,939 "," 34,738 ", 707 , 952 ," 1,451 ", 592 ," 3,701 ", 434 , 653 , 904 , 592 ," 2,584 ", 524 , 697 ," 1,036 ", 573 ," 2,830 ", 539 , 721 ," 1,017 ", 582 ," 2,859 ", 523 , 802 , 829 , 567 ," 2,721 ", 452 , 637 , 986 , 548 ," 2,623 ", 513 , 690 ," 1,165 ", 518 ," 2,886 ", 510 , 714 , 933 , 475 ," 2,633 ", 494 , 679 , 859 , 600 ," 2,632 ", 505 , 683 ," 1,270 ", 636 ," 3,093 ", 533 , 740 ," 1,035 ", 625 ," 2,933 ", 575 , 873 ," 1,166 ", 630 ," 3,243 "
21,Odisha," 13,823 "," 16,455 "," 15,102 "," 9,368 "," 54,748 "," 1,400 "," 1,660 "," 1,196 ", 781 ," 5,036 "," 1,029 "," 1,255 "," 1,338 ", 776 ," 4,398 "," 1,130 "," 1,323 "," 1,122 ", 805 ," 4,380 "," 1,097 "," 1,300 "," 1,095 ", 754 ," 4,245 "," 1,153 "," 1,333 "," 1,205 ", 717 ," 4,408 "," 1,010 "," 1,197 "," 1,301 ", 740 ," 4,249 "," 1,051 "," 1,306 "," 1,122 ", 697 ," 4,177 "," 1,081 "," 1,252 "," 1,161 ", 802 ," 4,295 "," 1,071 "," 1,277 "," 1,207 ", 796 ," 4,351 "," 1,187 "," 1,429 "," 1,486 ", 862 ," 4,963 "," 1,232 "," 1,465 "," 1,603 ", 836 ," 5,136 "," 1,380 "," 1,659 "," 1,266 ", 803 ," 5,109 "
22,Chhattisgarh," 6,890 "," 8,175 "," 12,101 "," 7,708 "," 34,874 ", 758 , 880 ," 1,183 ", 687 ," 3,508 ", 471 , 583 , 821 , 650 ," 2,525 ", 607 , 706 ," 1,031 ", 668 ," 3,012 ", 516 , 627 ," 1,018 ", 644 ," 2,805 ", 605 , 710 , 939 , 642 ," 2,896 ", 541 , 631 , 916 , 596 ," 2,684 ", 531 , 637 , 967 , 546 ," 2,681 ", 536 , 625 ," 1,124 ", 650 ," 2,936 ", 490 , 606 , 901 , 616 ," 2,613 ", 587 , 701 ," 1,015 ", 645 ," 2,949 ", 598 , 712 ," 1,130 ", 684 ," 3,124 ", 650 , 758 ," 1,056 ", 679 ," 3,143 "
23,Madhya Pradesh," 10,336 "," 13,072 "," 11,211 "," 7,554 "," 42,174 "," 1,004 "," 1,287 "," 1,322 ", 654 ," 4,267 ", 764 , 987 , 948 , 682 ," 3,381 ", 821 ," 1,037 ", 890 , 637 ," 3,385 ", 795 ," 1,045 ", 900 , 585 ," 3,325 ", 765 , 978 , 734 , 587 ," 3,064 ", 788 , 989 , 723 , 618 ," 3,118 ", 829 ," 1,060 ", 828 , 609 ," 3,326 ", 881 ," 1,112 "," 1,017 ", 636 ," 3,646 ", 868 ," 1,110 ", 792 , 652 ," 3,423 ", 918 ," 1,152 ", 990 , 633 ," 3,694 ", 909 ," 1,106 ", 936 , 621 ," 3,572 ", 994 ," 1,208 "," 1,131 ", 641 ," 3,974 "
24,Gujarat," 34,753 "," 42,371 "," 40,020 "," 8,025 "," 1,25,168 "," 3,437 "," 4,065 "," 3,556 ", 664 ," 11,721 "," 2,729 "," 3,371 "," 3,025 ", 675 ," 9,800 "," 2,808 "," 3,500 "," 3,135 ", 676 ," 10,120 "," 2,679 "," 3,293 "," 3,185 ", 631 ," 9,787 "," 2,617 "," 3,211 "," 3,289 ", 648 ," 9,765 "," 2,735 "," 3,400 "," 3,297 ", 697 ," 10,129 "," 2,616 "," 3,166 "," 3,290 ", 659 ," 9,730 "," 2,982 "," 3,666 "," 3,475 ", 730 ," 10,853 "," 2,802 "," 3,358 "," 3,045 ", 670 ," 9,874 "," 3,034 "," 3,627 "," 3,611 ", 696 ," 10,967 "," 3,104 "," 3,809 "," 3,428 ", 688 ," 11,029 "," 3,210 "," 3,906 "," 3,686 ", 590 ," 11,392 "
25,Daman and Diu, 1 , 1 , 2 , -   , 3 , -   , -   , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 1 , -   , 1 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 1 
26,Dadra and Nagar Haveli, 512 , 661 ," 3,153 ", 7 ," 4,333 ", 46 , 62 , 290 , 1 , 399 , 36 , 47 , 240 , 1 , 324 , 41 , 53 , 245 , 1 , 339 , 44 , 56 , 253 , 0 , 354 , 39 , 51 , 233 , 2 , 324 , 37 , 47 , 265 , 1 , 350 , 43 , 57 , 274 , 0 , 373 , 41 , 55 , 236 , 0 , 333 , 43 , 55 , 234 , 1 , 333 , 45 , 57 , 293 , 0 , 396 , 46 , 60 , 249 , 0 , 355 , 49 , 62 , 340 , 0 , 452 
27,Maharashtra," 86,258 "," 1,00,843 "," 1,09,787 "," 23,229 "," 3,20,117 "," 9,002 "," 10,392 "," 11,918 "," 1,884 "," 33,196 "," 6,481 "," 7,621 "," 7,620 "," 1,815 "," 23,536 "," 7,382 "," 8,454 "," 8,436 "," 1,827 "," 26,099 "," 6,796 "," 7,958 "," 9,499 "," 1,811 "," 26,064 "," 6,237 "," 7,630 "," 7,581 "," 1,835 "," 23,282 "," 6,841 "," 8,009 "," 8,479 "," 1,807 "," 25,137 "," 6,817 "," 7,995 "," 10,611 "," 1,887 "," 27,309 "," 6,814 "," 7,926 "," 8,683 "," 2,162 "," 25,585 "," 7,528 "," 8,606 "," 8,656 "," 2,024 "," 26,814 "," 7,415 "," 8,525 "," 10,330 "," 2,072 "," 28,342 "," 7,211 "," 8,470 "," 9,310 "," 2,073 "," 27,065 "," 7,734 "," 9,259 "," 8,663 "," 2,032 "," 27,688 "
29,Karnataka," 33,321 "," 40,969 "," 54,123 "," 16,852 "," 1,45,266 "," 3,578 "," 4,298 "," 5,277 "," 1,439 "," 14,593 "," 2,463 "," 3,022 "," 3,582 "," 1,250 "," 10,317 "," 2,569 "," 3,098 "," 4,144 "," 1,383 "," 11,193 "," 2,575 "," 3,181 "," 4,300 "," 1,449 "," 11,505 "," 2,480 "," 3,029 "," 4,193 "," 1,414 "," 11,116 "," 2,614 "," 3,468 "," 4,323 "," 1,288 "," 11,693 "," 2,612 "," 3,303 "," 4,559 "," 1,497 "," 11,971 "," 2,746 "," 3,313 "," 4,551 "," 1,360 "," 11,970 "," 2,696 "," 3,357 "," 4,372 "," 1,333 "," 11,759 "," 3,046 "," 3,715 "," 5,235 "," 1,325 "," 13,320 "," 2,942 "," 3,520 "," 4,670 "," 1,682 "," 12,815 "," 3,001 "," 3,664 "," 4,917 "," 1,431 "," 13,014 "
30,Goa," 1,818 "," 2,352 "," 2,264 ", 42 ," 6,475 ", 177 , 237 , 201 , 5 , 620 , 136 , 182 , 201 , 3 , 523 , 139 , 178 , 159 , 4 , 480 , 131 , 173 , 220 , 4 , 528 , 138 , 174 , 196 , 2 , 509 , 128 , 165 , 202 , 3 , 497 , 156 , 198 , 173 , 3 , 530 , 140 , 180 , 180 , 3 , 503 , 152 , 198 , 200 , 3 , 553 , 172 , 229 , 181 , 5 , 587 , 181 , 224 , 172 , 4 , 581 , 167 , 214 , 181 , 4 , 565 
31,Lakshadweep, 16 , 19 , 10 , -   , 45 , 1 , 1 , 1 , -   , 3 , 0 , 0 , 2 , -   , 2 , 11 , 11 , 1 , -   , 22 , 1 , 2 , 0 , -   , 2 , 1 , 0 , 2 , -   , 3 , 1 , 1 , 0 , -   , 2 , 0 , 1 , 0 , -   , 1 , 0 , 0 , 0 , -   , 0 , 1 , 1 , 2 , -   , 4 , 0 , 0 , 1 , -   , 1 , 1 , 1 , 0 , -   , 2 , 1 , 1 , 0 , -   , 2 
32,Kerala," 10,805 "," 13,967 "," 5,848 ", 57 ," 30,677 "," 1,024 "," 1,366 ", 607 , 14 ," 3,010 ", 802 ," 1,040 ", 452 , 3 ," 2,297 "," 1,030 "," 1,284 ", 408 , 3 ," 2,725 ", 847 ," 1,093 ", 439 , 2 ," 2,381 ", 826 ," 1,035 ", 443 , 2 ," 2,306 ", 873 ," 1,167 ", 461 , 3 ," 2,505 ", 837 ," 1,096 ", 482 , 4 ," 2,418 ", 874 ," 1,089 ", 548 , 4 ," 2,515 ", 865 ," 1,122 ", 466 , 5 ," 2,458 ", 958 ," 1,286 ", 524 , 9 ," 2,776 ", 940 ," 1,231 ", 512 , 5 ," 2,688 ", 930 ," 1,158 ", 507 , 3 ," 2,598 "
33,Tamil Nadu," 31,693 "," 41,082 "," 39,807 "," 8,747 "," 1,21,329 "," 3,158 "," 3,682 "," 3,821 ", 898 ," 11,559 "," 2,398 "," 3,101 "," 2,784 ", 669 ," 8,953 "," 2,575 "," 3,254 "," 3,053 ", 719 ," 9,601 "," 2,568 "," 3,300 "," 3,378 ", 776 ," 10,022 "," 2,565 "," 3,301 "," 2,888 ", 721 ," 9,475 "," 2,690 "," 3,521 "," 3,486 ", 785 ," 10,481 "," 2,633 "," 3,502 "," 3,845 ", 781 ," 10,761 "," 2,632 "," 3,385 "," 3,593 ", 644 ," 10,255 "," 2,561 "," 3,283 "," 3,394 ", 650 ," 9,888 "," 2,495 "," 3,298 "," 3,165 ", 649 ," 9,606 "," 2,543 "," 3,397 "," 3,098 ", 675 ," 9,713 "," 2,875 "," 4,058 "," 3,302 ", 781 ," 11,017 "
34,Puducherry, 333 , 509 ," 1,786 ", 8 ," 2,636 ", 28 , 42 , 147 , 0 , 218 , 24 , 36 , 142 , 0 , 202 , 26 , 41 , 143 , 0 , 210 , 27 , 41 , 147 , 0 , 216 , 28 , 43 , 160 , 0 , 231 , 26 , 41 , 128 , 2 , 197 , 29 , 42 , 140 , 1 , 212 , 29 , 43 , 156 , 1 , 228 , 28 , 41 , 162 , 1 , 232 , 31 , 54 , 150 , 2 , 237 , 28 , 42 , 161 , 0 , 231 , 30 , 42 , 149 , 1 , 221 
35,Andaman and Nicobar Islands, 157 , 206 , 63 , 2 , 428 , 39 , 46 , 6 , 0 , 92 , 12 , 15 , 3 , 1 , 31 , 11 , 16 , 8 , 0 , 36 , 7 , 11 , 12 , 0 , 31 , 7 , 10 , 4 , 0 , 21 , 8 , 12 , 4 , 0 , 23 , 11 , 14 , 4 , 0 , 29 , 11 , 15 , 5 , 0 , 31 , 10 , 14 , 4 , 0 , 28 , 13 , 16 , 5 , 0 , 35 , 15 , 20 , 4 , 0 , 39 , 12 , 15 , 4 , 0 , 32 
36,Telangana," 15,513 "," 20,012 "," 17,868 "," 6,549 "," 59,942 "," 1,418 "," 1,823 "," 1,838 ", 543 ," 5,622 "," 1,104 "," 1,448 "," 1,391 ", 563 ," 4,507 "," 1,242 "," 1,575 "," 1,327 ", 537 ," 4,681 "," 1,211 "," 1,623 "," 1,453 ", 562 ," 4,849 "," 1,109 "," 1,439 "," 1,369 ", 476 ," 4,393 "," 1,503 "," 1,881 "," 1,331 ", 512 ," 5,226 "," 1,213 "," 1,588 "," 1,525 ", 541 ," 4,868 "," 1,222 "," 1,617 "," 1,631 ", 516 ," 4,986 "," 1,246 "," 1,585 "," 1,365 ", 557 ," 4,753 "," 1,422 "," 1,854 "," 1,580 ", 592 ," 5,448 "," 1,419 "," 1,743 "," 1,462 ", 587 ," 5,211 "," 1,404 "," 1,837 "," 1,596 ", 562 ," 5,399 "
37,Andhra Pradesh," 10,687 "," 14,008 "," 16,206 "," 3,398 "," 44,298 "," 1,059 "," 1,348 "," 1,668 ", 254 ," 4,329 ", 801 ," 1,048 "," 1,211 ", 313 ," 3,373 ", 943 ," 1,188 "," 1,120 ", 226 ," 3,477 ", 899 ," 1,199 "," 1,255 ", 241 ," 3,593 ", 861 ," 1,122 "," 1,196 ", 299 ," 3,479 ", 865 ," 1,123 "," 1,358 ", 312 ," 3,658 ", 812 ," 1,100 "," 1,179 ", 312 ," 3,403 ", 830 ," 1,163 "," 1,732 ", 368 ," 4,093 ", 841 ," 1,116 "," 1,268 ", 319 ," 3,545 ", 867 ," 1,143 "," 1,317 ", 260 ," 3,587 ", 885 ," 1,145 "," 1,400 ", 248 ," 3,678 "," 1,022 "," 1,312 "," 1,501 ", 246 ," 4,082 "
38,Ladakh, 188 , 250 , 42 , 1 , 481 , 28 , 34 , 6 , 0 , 68 , 11 , 14 , 2 , 0 , 26 , 6 , 7 , 2 , -   , 15 , 8 , 11 , 3 , 0 , 23 , 10 , 14 , 3 , 0 , 27 , 13 , 18 , 3 , 0 , 35 , 14 , 23 , 5 , 0 , 43 , 25 , 34 , 4 , -   , 62 , 22 , 31 , 5 , 0 , 58 , 19 , 26 , 4 , 0 , 49 , 15 , 18 , 2 , 0 , 35 , 18 , 21 , 3 , 0 , 41 
