Price,Close,High,Low,Open,Volume
Ticker,DABUR.NS,DABUR.NS,DABUR.NS,DABUR.NS,DABUR.NS
Date,,,,,
2017-07-03,268.8416442871094,270.0263590525836,265.5608593368966,266.016523140773,1459354
2017-07-04,269.2973327636719,273.2160307114311,267.47467738117666,271.02884981473954,2258539
2017-07-05,272.36065673828125,272.90931563722955,267.6056501553306,267.74280790358,1073397
2017-07-06,274.96673583984375,276.7041322436465,270.89754634419324,272.3148894327289,2674872
2017-07-07,276.018310546875,277.344205819872,273.320754247346,275.6982572375491,1867619
2017-07-10,277.8471984863281,278.57872510352325,275.24108956539897,275.24108956539897,89024
2017-07-11,278.9902038574219,281.09336364238834,276.2469374043616,276.2469374043616,2494011
2017-07-12,278.62445068359375,282.419297166772,277.3442373009742,280.5447149456222,1478749
2017-07-13,277.5271301269531,280.68189779324746,276.2469446630765,277.1156289858016,1116275
2017-07-14,278.0758361816406,280.1789963786175,275.3325691911725,279.8132330277461,1204568
2017-07-17,276.2926940917969,279.76751559710146,271.2176614574382,278.0758287503306,1668173
2017-07-18,274.2351989746094,276.155491083199,272.13203917840855,274.5095423649505,1336542
2017-07-19,279.9503479003906,280.54471674272827,274.326657012818,275.33252700305513,1116957
2017-07-20,275.2867736816406,281.09335984333046,274.32664159842574,280.4532810898369,1051959
2017-07-21,276.7041320800781,277.5728163284921,274.0523135804786,275.3324989348424,823840
2017-07-24,279.6302795410156,280.45328179263254,275.0581688362512,276.33838215834453,652759
2017-07-25,280.6361999511719,282.51078242084844,279.58461988113356,279.72177764575525,968736
2017-07-26,280.0417785644531,282.0077805715526,278.12148650167853,282.0077805715526,696766
2017-07-27,285.2082824707031,286.7628113941873,279.81319699865145,280.7276192110653,2491847
2017-07-28,283.9281005859375,285.7112350853313,279.355989465391,284.2938638943909,1050326
2017-07-31,283.47088623046875,285.93983736969534,281.8706473565871,283.47088623046875,745445
2017-08-01,275.8811950683594,283.69949389071894,275.42398395814064,283.4251783869683,1760770
2017-08-02,274.96673583984375,278.5329764383752,272.954996063263,276.15547340403833,748776
2017-08-03,278.9902038574219,281.00191584609644,271.766274445553,274.3266453060295,1518665
2017-08-04,281.001953125,282.87653552685083,275.3782617313537,281.27629655027124,3312729
2017-08-07,292.1122131347656,292.6151342343494,282.6479368056826,284.3853335840083,2371502
2017-08-08,287.9972839355469,295.35837150573985,286.3970450806396,292.61510489732746,1102440
2017-08-09,283.9281005859375,288.86597501493736,283.2879938666803,288.86597501493736,643371
2017-08-10,280.3161315917969,284.29387398910444,279.53889499846713,280.95623833378295,566291
