REVENUE COLLECTION STATE WISE MONTH WISE DURING FINANCIAL YEAR 2020-2021,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(Rs. In Crore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08,Rajasthan," 8,318 "," 11,108 "," 10,863 "," 1,508 "," 31,797 ", 178 , 184 , 93 , 43 , 497 , 379 , 463 , 526 , 48 ," 1,416 ", 798 ," 1,037 ", 826 , 113 ," 2,774 ", 754 ," 1,032 ", 856 , 154 ," 2,797 ", 693 , 951 , 837 , 101 ," 2,582 ", 703 , 935 , 900 , 109 ," 2,647 ", 739 ," 1,019 "," 1,072 ", 136 ," 2,966 ", 781 ," 1,062 "," 1,122 ", 166 ," 3,130 ", 791 ," 1,096 "," 1,079 ", 170 ," 3,135 ", 835 ," 1,129 "," 1,160 ", 153 ," 3,278 ", 814 ," 1,068 "," 1,155 ", 186 ," 3,224 ", 852 ," 1,133 "," 1,237 ", 130 ," 3,352 "
09,Uttar Pradesh," 13,506 "," 19,725 "," 15,580 "," 10,910 "," 59,721 ", 313 , 376 , 284 , 17 , 990 , 710 , 946 , 758 , 769 ," 3,183 "," 1,252 "," 1,776 "," 1,278 ", 888 ," 5,194 "," 1,116 "," 1,786 "," 1,131 "," 1,067 "," 5,099 "," 1,076 "," 1,660 "," 1,265 "," 1,096 "," 5,098 "," 1,144 "," 1,700 "," 1,284 ", 946 ," 5,075 "," 1,208 "," 1,769 "," 1,467 "," 1,028 "," 5,471 "," 1,172 "," 1,768 "," 1,636 ", 952 ," 5,528 "," 1,343 "," 1,998 "," 1,537 "," 1,059 "," 5,937 "," 1,358 "," 2,037 "," 1,527 ", 964 ," 5,886 "," 1,281 "," 1,791 "," 1,626 "," 1,298 "," 5,997 "," 1,534 "," 2,119 "," 1,786 ", 826 ," 6,265 "
10,Bihar," 3,208 "," 5,370 "," 1,382 "," 1,677 "," 11,638 ", 113 , 138 , 32 , 0 , 283 , 168 , 248 , 69 , 124 , 608 , 342 , 570 , 119 , 132 ," 1,162 ", 297 , 467 , 107 , 190 ," 1,061 ", 249 , 437 , 121 , 160 , 967 , 263 , 458 , 114 , 160 , 996 , 277 , 478 , 119 , 136 ," 1,010 ", 253 , 463 , 123 , 132 , 970 , 281 , 485 , 130 , 172 ," 1,067 ", 317 , 577 , 128 , 168 ," 1,190 ", 303 , 468 , 169 , 189 ," 1,128 ", 347 , 582 , 151 , 116 ," 1,196 "
11,Sikkim, 142 , 194 ," 1,929 ", 1 ," 2,266 ", 5 , 6 , 71 , 0 , 81 , 9 , 11 , 74 , 0 , 94 , 12 , 17 , 316 , 0 , 346 , 14 , 17 , 155 , 0 , 186 , 11 , 13 , 123 , 0 , 147 , 11 , 15 , 81 , 0 , 106 , 13 , 18 , 146 , 0 , 177 , 16 , 25 , 183 , 0 , 223 , 13 , 19 , 193 , 0 , 225 , 12 , 16 , 216 , 0 , 244 , 13 , 18 , 191 , 0 , 222 , 14 , 20 , 180 , 0 , 214 
12,Arunachal Pradesh, 258 , 326 , 64 , 2 , 651 , 18 , 21 , 2 , 0 , 43 , 16 , 20 , 3 , 0 , 39 , 19 , 25 , 4 , 0 , 49 , 12 , 17 , 3 , 0 , 33 , 13 , 17 , 5 , 0 , 35 , 13 , 17 , 5 , 0 , 35 , 39 , 50 , 7 , 0 , 98 , 25 , 29 , 6 , 0 , 60 , 17 , 24 , 5 , 0 , 46 , 23 , 29 , 7 , 0 , 60 , 23 , 31 , 8 , 0 , 61 , 39 , 45 , 9 , 0 , 92 
13,Nagaland, 146 , 188 , 50 , 6 , 389 , 6 , 7 , 1 , 0 , 14 , 12 , 18 , 1 , 1 , 33 , 11 , 17 , 4 , 0 , 32 , 9 , 12 , 4 , 0 , 25 , 12 , 16 , 3 , 0 , 31 , 11 , 14 , 4 , 0 , 29 , 11 , 13 , 6 , 0 , 30 , 11 , 12 , 5 , 2 , 30 , 16 , 18 , 5 , 0 , 38 , 17 , 22 , 6 , 0 , 45 , 12 , 17 , 6 , 0 , 35 , 17 , 22 , 6 , 1 , 45 
14,Manipur, 147 , 210 , 34 , 2 , 392 , 9 , 11 , 1 , 0 , 22 , 8 , 10 , 1 , 0 , 19 , 10 , 16 , 2 , 0 , 29 , 9 , 15 , 1 , 0 , 25 , 10 , 14 , 2 , 0 , 26 , 13 , 18 , 2 , 0 , 34 , 16 , 25 , 2 , 0 , 43 , 12 , 18 , 3 , 0 , 32 , 15 , 20 , 5 , 0 , 41 , 14 , 23 , 3 , 1 , 40 , 11 , 15 , 7 , 0 , 32 , 21 , 25 , 5 , 0 , 50 
15,Mizoram, 80 , 123 , 54 , 1 , 257 , 3 , 4 , 2 , 0 , 9 , 4 , 5 , 1 , 0 , 11 , 7 , 12 , 5 , 0 , 24 , 5 , 9 , 2 , 0 , 16 , 4 , 7 , 1 , 0 , 12 , 6 , 8 , 3 , 0 , 17 , 11 , 18 , 3 , 0 , 32 , 6 , 9 , 2 , 0 , 17 , 8 , 12 , 6 , 0 , 25 , 10 , 15 , 13 , 0 , 38 , 6 , 10 , 5 , 0 , 21 , 11 , 15 , 9 , 0 , 35 
16,Tripura, 274 , 371 , 84 , 3 , 732 , 8 , 10 , 2 , 0 , 20 , 36 , 42 , 16 , 0 , 95 , 23 , 36 , 5 , 1 , 65 , 19 , 25 , 4 , 0 , 48 , 16 , 22 , 5 , 0 , 43 , 19 , 26 , 5 , 0 , 50 , 22 , 29 , 6 , 0 , 57 , 21 , 30 , 7 , 0 , 58 , 28 , 40 , 6 , 0 , 74 , 25 , 35 , 10 , 0 , 70 , 23 , 31 , 9 , 1 , 63 , 35 , 44 , 8 , 0 , 88 
17,Meghalaya, 222 , 295 , 815 , 4 ," 1,337 ", 8 , 9 , 3 , 0 , 21 , 14 , 17 , 62 , 0 , 93 , 16 , 21 , 79 , 0 , 116 , 18 , 24 , 79 , 0 , 120 , 16 , 21 , 70 , 0 , 108 , 15 , 20 , 64 , 0 , 100 , 21 , 29 , 67 , 0 , 117 , 20 , 26 , 74 , 0 , 120 , 19 , 28 , 58 , 0 , 106 , 25 , 37 , 75 , 0 , 137 , 26 , 31 , 88 , 2 , 147 , 23 , 34 , 94 , 0 , 152 
18,Assam," 2,986 "," 3,895 "," 2,840 ", 309 ," 10,030 ", 80 , 101 , 79 , 5 , 264 , 167 , 191 , 106 , 44 , 508 , 280 , 360 , 299 , 28 , 966 , 201 , 271 , 231 , 20 , 723 , 201 , 270 , 232 , 5 , 709 , 275 , 362 , 258 , 17 , 912 , 303 , 410 , 291 , 13 ," 1,017 ", 276 , 356 , 280 , 34 , 946 , 287 , 394 , 271 , 32 , 984 , 309 , 407 , 291 , 44 ," 1,050 ", 288 , 374 , 244 , 39 , 946 , 319 , 400 , 258 , 28 ," 1,005 "
19,West Bengal," 11,784 "," 14,937 "," 9,718 "," 3,254 "," 39,694 ", 221 , 261 , 149 , 3 , 633 , 549 , 702 , 406 , 299 ," 1,956 ", 859 ," 1,102 ", 835 , 333 ," 3,128 ", 850 ," 1,152 ", 728 , 280 ," 3,010 ", 897 ," 1,163 ", 754 , 239 ," 3,053 "," 1,046 "," 1,326 ", 769 , 253 ," 3,393 "," 1,100 "," 1,428 ", 906 , 303 ," 3,738 "," 1,128 "," 1,416 ", 925 , 278 ," 3,747 "," 1,222 "," 1,555 "," 1,043 ", 295 ," 4,114 "," 1,278 "," 1,605 "," 1,004 ", 313 ," 4,199 "," 1,292 "," 1,563 "," 1,106 ", 374 ," 4,335 "," 1,343 "," 1,665 "," 1,094 ", 285 ," 4,387 "
20,Jharkhand," 3,736 "," 4,865 "," 7,310 "," 4,571 "," 20,482 ", 75 , 89 , 45 , 35 , 244 , 203 , 241 , 359 , 439 ," 1,242 ", 329 , 399 , 372 , 544 ," 1,643 ", 274 , 362 , 361 , 343 ," 1,340 ", 279 , 360 , 515 , 344 ," 1,498 ", 286 , 367 , 625 , 378 ," 1,656 ", 313 , 416 , 646 , 396 ," 1,771 ", 317 , 422 , 753 , 415 ," 1,907 ", 351 , 493 , 871 , 435 ," 2,150 ", 384 , 523 , 976 , 412 ," 2,294 ", 428 , 553 , 941 , 399 ," 2,321 ", 498 , 640 , 846 , 431 ," 2,416 "
21,Odisha," 6,556 "," 8,292 "," 8,798 "," 6,198 "," 29,844 ", 310 , 360 , 101 , 2 , 774 , 350 , 441 , 381 , 553 ," 1,724 ", 574 , 759 , 452 , 908 ," 2,694 ", 642 , 794 , 444 , 469 ," 2,348 ", 539 , 686 , 630 , 493 ," 2,348 ", 497 , 631 , 763 , 492 ," 2,384 ", 524 , 660 , 732 , 504 ," 2,419 ", 534 , 682 , 788 , 525 ," 2,528 ", 589 , 765 , 966 , 540 ," 2,860 ", 610 , 778 ," 1,159 ", 591 ," 3,137 ", 624 , 781 ," 1,346 ", 590 ," 3,341 ", 763 , 955 ," 1,037 ", 531 ," 3,285 "
22,Chhattisgarh," 4,650 "," 5,444 "," 8,456 "," 5,869 "," 24,419 ", 83 , 93 , 171 , 3 , 351 , 278 , 315 , 665 , 565 ," 1,823 ", 472 , 546 , 744 , 786 ," 2,549 ", 375 , 456 , 562 , 439 ," 1,832 ", 378 , 444 , 697 , 475 ," 1,994 ", 341 , 413 , 640 , 447 ," 1,841 ", 383 , 450 , 699 , 442 ," 1,974 ", 398 , 470 , 799 , 514 ," 2,181 ", 467 , 552 , 795 , 536 ," 2,349 ", 476 , 558 , 923 , 570 ," 2,527 ", 456 , 524 , 869 , 604 ," 2,453 ", 542 , 622 , 890 , 489 ," 2,544 "
23,Madhya Pradesh," 6,309 "," 8,225 "," 6,942 "," 5,530 "," 27,005 ", 149 , 176 , 104 , 34 , 463 , 301 , 369 , 299 , 371 ," 1,339 ", 597 , 762 , 617 , 766 ," 2,742 ", 524 , 714 , 584 , 467 ," 2,289 ", 521 , 699 , 561 , 429 ," 2,209 ", 485 , 639 , 598 , 454 ," 2,176 ", 547 , 754 , 642 , 460 ," 2,403 ", 570 , 745 , 697 , 481 ," 2,493 ", 628 , 823 , 652 , 511 ," 2,615 ", 661 , 864 , 720 , 512 ," 2,756 ", 657 , 833 , 712 , 590 ," 2,792 ", 670 , 847 , 756 , 456 ," 2,728 "
24,Gujarat," 20,217 "," 24,701 "," 24,607 "," 4,821 "," 74,346 ", 411 , 464 , 326 , 95 ," 1,296 ", 855 ," 1,023 "," 1,016 ", 184 ," 3,078 "," 1,747 "," 2,068 "," 1,973 ", 236 ," 6,025 "," 1,561 "," 1,889 "," 1,690 ", 481 ," 5,621 "," 1,592 "," 1,903 "," 2,080 ", 456 ," 6,030 "," 1,647 "," 2,004 "," 2,048 ", 392 ," 6,090 "," 1,753 "," 2,231 "," 2,403 ", 400 ," 6,787 "," 1,951 "," 2,448 "," 2,693 ", 475 ," 7,566 "," 1,998 "," 2,465 "," 2,492 ", 515 ," 7,469 "," 2,176 "," 2,664 "," 2,613 ", 514 ," 7,967 "," 2,218 "," 2,728 "," 2,645 ", 631 ," 8,221 "," 2,310 "," 2,815 "," 2,629 ", 443 ," 8,197 "
25,Daman and Diu, 38 , 52 , 215 , 0 , 305 , 1 , 2 , 10 , -   , 13 , 6 , 8 , 24 , 0 , 37 , 8 , 11 , 54 , 0 , 73 , 8 , 12 , 57 , 0 , 77 , 8 , 11 , 51 , 0 , 70 , 3 , 4 , 8 , 0 , 15 , 1 , 1 , 4 , 0 , 7 , 1 , 1 , 1 , 0 , 2 , 1 , 1 , 2 , 0 , 4 , 0 , 0 , 1 , 0 , 1 , 1 , 1 , 1 , 0 , 3 , 0 , 0 , 2 , -   , 3 
26,Dadra and Nagar Haveli, 274 , 355 ," 1,719 ", 2 ," 2,349 ", 4 , 4 , 17 , 0 , 25 , 7 , 9 , 45 , 0 , 62 , 13 , 16 , 90 , 0 , 119 , 13 , 17 , 100 , 0 , 130 , 13 , 16 , 116 , 0 , 145 , 24 , 31 , 170 , 0 , 225 , 30 , 37 , 216 , 0 , 283 , 30 , 42 , 224 , 0 , 296 , 35 , 46 , 178 , 0 , 259 , 34 , 44 , 203 , 0 , 281 , 32 , 42 , 161 , 0 , 235 , 38 , 50 , 200 , 0 , 288 
27,Maharashtra," 44,847 "," 53,344 "," 58,164 "," 8,952 "," 1,65,308 "," 1,060 "," 1,231 "," 2,257 ", 38 ," 4,587 "," 2,061 "," 2,483 "," 3,374 ", 553 ," 8,471 "," 4,270 "," 4,924 "," 5,250 ", 543 ," 14,987 "," 3,235 "," 3,832 "," 4,812 ", 629 ," 12,508 "," 2,993 "," 3,690 "," 4,198 ", 721 ," 11,602 "," 3,787 "," 4,464 "," 4,700 ", 596 ," 13,546 "," 4,189 "," 4,976 "," 5,808 ", 826 ," 15,799 "," 3,993 "," 4,875 "," 5,145 ", 988 ," 15,001 "," 5,098 "," 5,917 "," 5,761 ", 923 ," 17,699 "," 4,858 "," 5,856 "," 6,320 ", 932 ," 17,967 "," 4,470 "," 5,427 "," 5,096 "," 1,111 "," 16,103 "," 4,834 "," 5,669 "," 5,444 "," 1,091 "," 17,038 "
29,Karnataka," 18,187 "," 23,237 "," 26,714 "," 7,521 "," 75,660 ", 484 , 577 , 931 , 37 ," 2,029 "," 1,059 "," 1,296 "," 1,532 ", 621 ," 4,509 "," 1,796 "," 2,222 "," 2,033 ", 659 ," 6,710 "," 1,413 "," 1,841 "," 2,056 ", 704 ," 6,014 "," 1,441 "," 1,848 "," 1,717 ", 496 ," 5,502 "," 1,548 "," 1,990 "," 1,975 ", 538 ," 6,050 "," 1,597 "," 2,087 "," 2,550 ", 764 ," 6,998 "," 1,657 "," 2,147 "," 2,440 ", 672 ," 6,915 "," 1,753 "," 2,275 "," 2,785 ", 646 ," 7,459 "," 1,814 "," 2,346 "," 3,101 ", 716 ," 7,977 "," 1,747 "," 2,231 "," 2,760 ", 844 ," 7,581 "," 1,879 "," 2,378 "," 2,834 ", 824 ," 7,915 "
30,Goa, 782 ," 1,080 "," 1,389 ", 19 ," 3,270 ", 19 , 24 , 24 , 0 , 67 , 39 , 53 , 58 , 1 , 151 , 76 , 103 , 141 , 4 , 324 , 60 , 81 , 115 , 1 , 257 , 42 , 61 , 110 , 1 , 213 , 56 , 75 , 108 , 1 , 240 , 60 , 84 , 165 , 1 , 310 , 59 , 85 , 154 , 2 , 300 , 80 , 114 , 145 , 2 , 342 , 96 , 135 , 145 , 2 , 378 , 97 , 128 , 116 , 2 , 344 , 98 , 136 , 108 , 2 , 344 
31,Lakshadweep, 6 , 7 , 1 , 0 , 13 , 0 , 0 , 0 , -   , 0 , 1 , 1 , 0 , -   , 2 , 0 , 1 , 0 , -   , 1 , 1 , 1 , 0 , -   , 2 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 1 , 0 , 1 , 0 , -   , 1 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , -   , 3 , 0 , 0 , 0 , -   , 0 , 1 , 1 , 0 , -   , 2 
32,Kerala," 5,728 "," 8,338 "," 3,204 ", 79 ," 17,349 ", 94 , 127 , 58 , 1 , 280 , 278 , 366 , 217 , 2 , 862 , 507 , 746 , 247 , 30 ," 1,530 ", 417 , 662 , 235 , 4 ," 1,318 ", 408 , 599 , 220 , 3 ," 1,229 ", 520 , 778 , 249 , 4 ," 1,552 ", 542 , 799 , 320 , 4 ," 1,665 ", 512 , 746 , 308 , 3 ," 1,568 ", 585 , 848 , 340 , 4 ," 1,776 ", 628 , 946 , 345 , 13 ," 1,934 ", 599 , 857 , 344 , 6 ," 1,806 ", 637 , 864 , 322 , 5 ," 1,828 "
33,Tamil Nadu," 17,712 "," 23,870 "," 21,952 "," 5,586 "," 69,121 ", 372 , 451 , 595 , 3 ," 1,420 ", 794 ," 1,065 "," 1,218 ", 446 ," 3,523 "," 1,347 "," 1,723 "," 1,608 ", 298 ," 4,976 "," 1,262 "," 1,688 "," 1,380 ", 305 ," 4,635 "," 1,381 "," 1,869 "," 1,535 ", 459 ," 5,243 "," 1,710 "," 2,230 "," 2,004 ", 510 ," 6,454 "," 1,745 "," 2,403 "," 2,285 ", 468 ," 6,901 "," 1,735 "," 2,398 "," 2,384 ", 568 ," 7,084 "," 1,815 "," 2,427 "," 2,149 ", 514 ," 6,905 "," 1,866 "," 2,589 "," 2,371 ", 567 ," 7,393 "," 1,771 "," 2,460 "," 2,109 ", 668 ," 7,008 "," 1,915 "," 2,568 "," 2,316 ", 781 ," 7,579 "
34,Puducherry, 211 , 322 ," 1,110 ", 4 ," 1,646 ", 4 , 5 , 22 , 0 , 32 , 15 , 17 , 67 , 0 , 99 , 18 , 29 , 94 , 0 , 141 , 18 , 27 , 91 , 0 , 136 , 16 , 25 , 96 , 0 , 137 , 21 , 34 , 93 , 0 , 148 , 20 , 31 , 110 , 0 , 161 , 19 , 30 , 109 , 0 , 158 , 19 , 30 , 109 , 0 , 159 , 20 , 34 , 100 , 2 , 156 , 19 , 29 , 110 , 0 , 158 , 21 , 32 , 108 , 0 , 161 
35,Andaman and Nicobar Island, 96 , 129 , 30 , 1 , 255 , 4 , 5 , 3 , 0 , 11 , 3 , 4 , 1 , 0 , 8 , 24 , 27 , 4 , 0 , 54 , 6 , 9 , 2 , 0 , 18 , 4 , 7 , 1 , 0 , 13 , 7 , 9 , 3 , 0 , 19 , 6 , 10 , 2 , 0 , 19 , 9 , 12 , 2 , 0 , 23 , 7 , 11 , 4 , 0 , 22 , 8 , 11 , 2 , 0 , 21 , 7 , 13 , 3 , 0 , 23 , 10 , 13 , 3 , 0 , 26 
36,Telangana," 8,822 "," 11,796 "," 10,567 "," 5,161 "," 36,346 ", 214 , 253 , 319 , 143 , 928 , 433 , 543 , 685 , 227 ," 1,888 ", 814 ," 1,074 ", 899 , 490 ," 3,276 ", 633 , 923 , 882 , 437 ," 2,876 ", 661 , 904 , 793 , 435 ," 2,793 ", 678 , 920 , 801 , 397 ," 2,796 ", 836 ," 1,122 "," 1,001 ", 424 ," 3,383 ", 767 ," 1,077 ", 915 , 415 ," 3,175 ", 870 ," 1,155 "," 1,032 ", 486 ," 3,543 ", 958 ," 1,307 "," 1,110 ", 508 ," 3,883 ", 901 ," 1,173 ", 987 , 576 ," 3,636 "," 1,058 "," 1,344 "," 1,143 ", 622 ," 4,166 "
37,Andhra Pradesh," 6,328 "," 8,579 "," 9,143 "," 2,113 "," 26,163 ", 182 , 212 , 146 , 9 , 549 , 295 , 379 , 373 , 180 ," 1,228 ", 627 , 847 , 805 , 88 ," 2,367 ", 546 , 755 , 701 , 135 ," 2,138 ", 502 , 675 , 636 , 142 ," 1,955 ", 533 , 725 , 700 , 182 ," 2,141 ", 574 , 805 , 833 , 269 ," 2,480 ", 605 , 823 , 829 , 249 ," 2,507 ", 607 , 817 , 925 , 231 ," 2,581 ", 674 , 923 ," 1,103 ", 181 ," 2,880 ", 593 , 814 ," 1,016 ", 229 ," 2,653 ", 590 , 803 ," 1,075 ", 217 ," 2,685 "
38,Ladakh, 41 , 53 , 17 , 2 , 114 , 1 , 1 , 1 , 1 , 4 , 5 , 5 , 2 , 0 , 12 , 3 , 3 , 1 , 1 , 7 , 3 , 3 , 1 , 0 , 7 , 2 , 2 , 1 , 0 , 5 , 3 , 4 , 2 , 0 , 9 , 6 , 7 , 2 , 0 , 15 , 3 , 4 , 2 , 0 , 9 , 3 , 4 , 2 , 0 , 8 , 5 , 8 , 2 , 0 , 15 , 3 , 4 , 1 , 0 , 9 , 6 , 6 , 2 , 0 , 14 
97,Other Territory, 130 , 155 ," 1,053 ", 0 ," 1,337 ", 8 , 10 , 31 , 0 , 50 , 10 , 13 , 94 , 0 , 118 , 8 , 10 , 155 , 0 , 173 , 15 , 19 , 63 , 0 , 97 , 26 , 29 , 125 , 0 , 180 , 14 , 14 , 83 , 0 , 110 , 5 , 6 , 80 , 0 , 91 , 4 , 6 , 69 , 0 , 79 , 7 , 8 , 73 , 0 , 88 , 6 , 7 , 81 , 0 , 94 , 19 , 24 , 91 , 0 , 134 , 7 , 9 , 107 , 0 , 122 
99,CBIC, -   , -   ," 1,541 ", -   ," 1,541 ", -   , -   , 121 , -   , 121 , -   , -   , 109 , -   , 109 , -   , -   , 59 , -   , 59 , -   , -   , 179 , -   , 179 , -   , -   , 161 , -   , 161 , -   , -   , 121 , -   , 121 , -   , -   , 114 , -   , 114 , -   , -   , 138 , -   , 138 , -   , -   , 127 , -   , 127 , -   , -   , 142 , -   , 142 , -   , -   , 129 , -   , 129 , -   , -   , 141 , -   , 141 
Grand Total,," 2,09,916 "," 2,72,828 "," 3,03,946 "," 79,152 "," 8,65,842 "," 5,067 "," 5,951 "," 7,956 ", 632 ," 19,606 "," 10,330 "," 12,911 "," 16,062 "," 5,579 "," 44,883 "," 18,980 "," 23,970 "," 24,594 "," 7,058 "," 74,602 "," 16,147 "," 21,418 "," 22,267 "," 6,458 "," 66,291 "," 15,906 "," 21,064 "," 23,085 "," 6,542 "," 66,598 "," 17,741 "," 23,131 "," 25,042 "," 6,336 "," 72,250 "," 19,193 "," 25,411 "," 29,165 "," 7,079 "," 80,848 "," 19,189 "," 25,540 "," 29,913 "," 7,432 "," 82,075 "," 21,365 "," 27,804 "," 30,375 "," 7,608 "," 87,153 "," 21,932 "," 29,025 "," 32,869 "," 7,739 "," 91,565 "," 21,092 "," 27,273 "," 30,871 "," 8,865 "," 88,102 "," 22,973 "," 29,329 "," 31,745 "," 7,822 "," 91,870 "
