REVENUE COLLECTION STATE WISE MONTH WISE DURING FINANCIAL YEAR 2019-2020,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(Rs. In Crore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08,Rajasthan," 8,946 "," 12,197 "," 10,207 "," 1,470 "," 32,821 ", 816 ," 1,073 ", 878 , 129 ," 2,896 ", 713 , 988 , 913 , 134 ," 2,748 ", 699 , 984 , 860 , 140 ," 2,683 ", 734 , 997 , 842 , 126 ," 2,699 ", 717 , 954 , 757 , 122 ," 2,550 ", 622 , 840 , 661 , 131 ," 2,253 ", 655 , 910 , 750 , 110 ," 2,425 ", 849 ," 1,197 ", 895 , 131 ," 3,071 ", 768 ," 1,050 ", 782 , 114 ," 2,713 ", 844 ," 1,150 ", 923 , 113 ," 3,030 ", 801 ," 1,047 ", 968 , 116 ," 2,932 ", 730 ," 1,008 ", 978 , 105 ," 2,820 "
09,Uttar Pradesh," 14,258 "," 22,043 "," 16,218 "," 12,762 "," 65,281 "," 1,396 "," 2,160 "," 1,651 "," 1,103 "," 6,310 "," 1,103 "," 1,709 "," 1,246 "," 1,037 "," 5,096 "," 1,163 "," 1,862 "," 1,270 "," 1,071 "," 5,366 "," 1,209 "," 1,900 "," 1,185 "," 1,129 "," 5,422 "," 1,132 "," 1,725 "," 1,206 ", 913 ," 4,975 "," 1,056 "," 1,616 "," 1,254 "," 1,147 "," 5,073 "," 1,081 "," 1,656 "," 1,309 "," 1,057 "," 5,103 "," 1,229 "," 2,003 "," 1,422 "," 1,024 "," 5,678 "," 1,224 "," 1,809 "," 1,320 "," 1,137 "," 5,489 "," 1,254 "," 1,940 "," 1,444 "," 1,062 "," 5,698 "," 1,229 "," 1,869 "," 1,479 "," 1,198 "," 5,776 "," 1,183 "," 1,795 "," 1,433 ", 883 ," 5,294 "
10,Bihar," 3,255 "," 5,842 "," 1,480 "," 2,063 "," 12,640 ", 318 , 567 , 120 , 161 ," 1,167 ", 232 , 467 , 119 , 163 , 982 , 227 , 488 , 114 , 174 ," 1,003 ", 260 , 530 , 146 , 224 ," 1,160 ", 256 , 453 , 115 , 157 , 981 , 246 , 448 , 107 , 185 , 986 , 249 , 403 , 107 , 181 , 940 , 278 , 510 , 137 , 182 ," 1,107 ", 266 , 477 , 121 , 151 ," 1,016 ", 306 , 506 , 140 , 170 ," 1,122 ", 309 , 498 , 134 , 179 ," 1,120 ", 306 , 497 , 118 , 135 ," 1,056 "
11,Sikkim, 145 , 212 ," 1,889 ", 2 ," 2,248 ", 17 , 27 , 121 , 0 , 166 , 14 , 20 , 159 , 0 , 193 , 11 , 16 , 166 , 0 , 193 , 15 , 21 , 165 , 0 , 201 , 11 , 14 , 138 , 0 , 163 , 11 , 16 , 181 , 0 , 209 , 10 , 13 , 163 , 0 , 186 , 10 , 17 , 130 , 0 , 157 , 11 , 15 , 188 , 0 , 214 , 14 , 19 , 160 , 1 , 194 , 10 , 16 , 157 , 0 , 183 , 12 , 16 , 161 , 0 , 189 
12,Arunachal Pradesh, 224 , 290 , 66 , 2 , 581 , 23 , 29 , 4 , 0 , 57 , 13 , 17 , 6 , 0 , 37 , 19 , 24 , 5 , 0 , 48 , 18 , 26 , 4 , 0 , 49 , 16 , 21 , 8 , 0 , 45 , 18 , 23 , 3 , 0 , 44 , 16 , 21 , 4 , 0 , 41 , 13 , 17 , 5 , 0 , 36 , 23 , 30 , 6 , 0 , 58 , 18 , 24 , 9 , 0 , 52 , 19 , 25 , 5 , 0 , 48 , 28 , 33 , 6 , 0 , 67 
13,Nagaland, 100 , 145 , 62 , 10 , 317 , 8 , 13 , 6 , 2 , 29 , 7 , 10 , 5 , 1 , 24 , 5 , 9 , 5 , 1 , 20 , 7 , 9 , 6 , 1 , 23 , 9 , 12 , 5 , 1 , 27 , 6 , 9 , 5 , 0 , 21 , 8 , 10 , 6 , 0 , 25 , 7 , 11 , 4 , 0 , 23 , 10 , 15 , 4 , 1 , 31 , 10 , 16 , 6 , 0 , 32 , 8 , 11 , 4 , 1 , 25 , 14 , 18 , 6 , 0 , 39 
14,Manipur, 157 , 249 , 27 , 2 , 435 , 14 , 21 , 3 , 0 , 37 , 11 , 17 , 2 , 0 , 29 , 8 , 15 , 2 , 0 , 25 , 12 , 20 , 2 , 0 , 34 , 13 , 21 , 2 , 0 , 37 , 15 , 23 , 3 , 0 , 42 , 16 , 25 , 2 , 0 , 43 , 12 , 20 , 3 , 0 , 35 , 16 , 26 , 2 , 0 , 44 , 12 , 21 , 2 , 0 , 35 , 14 , 20 , 3 , 0 , 37 , 14 , 20 , 2 , 0 , 36 
15,Mizoram, 82 , 135 , 78 , 1 , 296 , 10 , 14 , 12 , 0 , 35 , 7 , 12 , 3 , 0 , 22 , 5 , 9 , 10 , 0 , 24 , 4 , 7 , 8 , 0 , 19 , 6 , 13 , 9 , 0 , 28 , 6 , 10 , 13 , 0 , 29 , 5 , 10 , 3 , 0 , 18 , 5 , 9 , 3 , 0 , 17 , 7 , 11 , 3 , 0 , 21 , 7 , 11 , 6 , 0 , 24 , 7 , 13 , 4 , 0 , 25 , 12 , 17 , 5 , 0 , 33 
16,Tripura, 238 , 365 , 75 , 2 , 680 , 20 , 35 , 6 , 0 , 61 , 17 , 26 , 7 , 0 , 50 , 18 , 34 , 7 , 0 , 58 , 17 , 26 , 6 , 0 , 49 , 22 , 31 , 6 , 0 , 58 , 18 , 27 , 7 , 0 , 52 , 20 , 29 , 5 , 0 , 54 , 18 , 27 , 7 , 0 , 51 , 22 , 32 , 6 , 0 , 59 , 20 , 31 , 6 , 0 , 56 , 23 , 34 , 7 , 0 , 63 , 23 , 37 , 7 , 0 , 67 
17,Meghalaya, 232 , 335 , 950 , 5 ," 1,522 ", 31 , 42 , 95 , 1 , 168 , 19 , 27 , 85 , 0 , 131 , 18 , 30 , 75 , 1 , 124 , 17 , 27 , 60 , 0 , 104 , 20 , 27 , 70 , 0 , 117 , 15 , 21 , 68 , 2 , 106 , 18 , 27 , 67 , 0 , 113 , 18 , 25 , 74 , 0 , 117 , 18 , 27 , 78 , 0 , 123 , 19 , 29 , 80 , 0 , 128 , 20 , 29 , 107 , 0 , 157 , 18 , 24 , 90 , 0 , 133 
18,Assam," 3,050 "," 4,212 "," 2,682 ", 479 ," 10,423 ", 277 , 407 , 193 , 56 , 932 , 225 , 327 , 192 , 26 , 770 , 212 , 310 , 229 , 47 , 798 , 227 , 322 , 207 , 39 , 795 , 216 , 290 , 230 , 32 , 768 , 243 , 324 , 245 , 37 , 848 , 263 , 357 , 222 , 46 , 888 , 269 , 375 , 273 , 41 , 958 , 296 , 387 , 267 , 40 , 991 , 252 , 343 , 198 , 27 , 820 , 280 , 381 , 213 , 49 , 924 , 289 , 389 , 213 , 40 , 932 
19,West Bengal," 12,613 "," 16,815 "," 9,964 "," 3,995 "," 43,386 "," 1,190 "," 1,550 "," 1,031 ", 438 ," 4,209 "," 1,066 "," 1,390 ", 767 , 354 ," 3,577 "," 1,022 "," 1,372 ", 767 , 353 ," 3,514 "," 1,022 "," 1,371 ", 796 , 396 ," 3,586 "," 1,025 "," 1,356 ", 832 , 290 ," 3,503 ", 962 ," 1,263 ", 745 , 285 ," 3,255 ", 940 ," 1,264 ", 719 , 340 ," 3,263 "," 1,005 "," 1,332 ", 884 , 239 ," 3,460 "," 1,092 "," 1,473 ", 870 , 313 ," 3,748 "," 1,114 "," 1,502 ", 813 , 319 ," 3,747 "," 1,141 "," 1,540 ", 911 , 351 ," 3,942 "," 1,035 "," 1,401 ", 829 , 316 ," 3,582 "
20,Jharkhand," 4,006 "," 5,490 "," 8,140 "," 5,211 "," 22,847 ", 461 , 620 ," 1,212 ", 474 ," 2,767 ", 299 , 433 , 668 , 487 ," 1,888 ", 279 , 407 , 685 , 439 ," 1,811 ", 306 , 431 , 694 , 424 ," 1,855 ", 321 , 436 , 608 , 406 ," 1,770 ", 280 , 375 , 463 , 392 ," 1,509 ", 289 , 400 , 413 , 335 ," 1,437 ", 328 , 469 , 560 , 363 ," 1,720 ", 342 , 470 , 684 , 446 ," 1,943 ", 344 , 472 , 730 , 481 ," 2,027 ", 368 , 477 , 755 , 471 ," 2,071 ", 389 , 500 , 667 , 494 ," 2,049 "
21,Odisha," 6,534 "," 8,713 "," 8,707 "," 5,723 "," 29,677 ", 672 , 928 , 770 , 586 ," 2,956 ", 435 , 589 , 592 , 525 ," 2,140 ", 603 , 804 , 971 , 545 ," 2,923 ", 518 , 702 , 742 , 532 ," 2,494 ", 535 , 698 , 815 , 449 ," 2,497 ", 474 , 610 , 577 , 354 ," 2,015 ", 487 , 628 , 559 , 320 ," 1,994 ", 515 , 701 , 787 , 345 ," 2,347 ", 530 , 726 , 696 , 431 ," 2,383 ", 564 , 744 , 674 , 522 ," 2,504 ", 619 , 805 , 793 , 574 ," 2,790 ", 584 , 776 , 732 , 541 ," 2,633 "
22,Chhattisgarh," 4,446 "," 5,581 "," 7,961 "," 6,171 "," 24,160 ", 416 , 517 , 732 , 635 ," 2,299 ", 341 , 435 , 695 , 528 ," 1,999 ", 395 , 497 , 654 , 546 ," 2,093 ", 379 , 482 , 641 , 500 ," 2,002 ", 344 , 431 , 604 , 494 ," 1,873 ", 295 , 375 , 439 , 380 ," 1,490 ", 313 , 395 , 497 , 365 ," 1,570 ", 357 , 485 , 871 , 463 ," 2,176 ", 386 , 472 , 784 , 494 ," 2,136 ", 400 , 495 , 672 , 588 ," 2,155 ", 402 , 497 , 776 , 599 ," 2,274 ", 419 , 500 , 595 , 579 ," 2,093 "
23,Madhya Pradesh," 6,413 "," 8,841 "," 7,575 "," 5,526 "," 28,354 ", 624 , 841 , 709 , 452 ," 2,626 ", 486 , 699 , 644 , 422 ," 2,251 ", 474 , 701 , 603 , 434 ," 2,212 ", 517 , 742 , 573 , 449 ," 2,282 ", 508 , 691 , 609 , 447 ," 2,255 ", 446 , 614 , 586 , 442 ," 2,087 ", 464 , 639 , 560 , 390 ," 2,053 ", 569 , 777 , 641 , 466 ," 2,453 ", 552 , 742 , 630 , 509 ," 2,434 ", 612 , 828 , 707 , 527 ," 2,674 ", 620 , 820 , 668 , 513 ," 2,621 ", 542 , 747 , 645 , 474 ," 2,407 "
24,Gujarat," 21,500 "," 27,271 "," 25,565 "," 4,588 "," 78,923 "," 1,849 "," 2,393 "," 2,277 ", 355 ," 6,874 "," 1,815 "," 2,317 "," 2,146 ", 331 ," 6,609 "," 1,784 "," 2,274 "," 2,021 ", 346 ," 6,424 "," 1,691 "," 2,214 "," 2,144 ", 362 ," 6,411 "," 1,668 "," 2,101 "," 2,073 ", 343 ," 6,185 "," 1,543 "," 1,932 "," 1,902 ", 364 ," 5,741 "," 1,635 "," 2,016 "," 1,851 ", 386 ," 5,888 "," 1,800 "," 2,318 "," 2,271 ", 415 ," 6,805 "," 1,832 "," 2,336 "," 2,047 ", 407 ," 6,621 "," 2,012 "," 2,476 "," 2,409 ", 433 ," 7,330 "," 1,984 "," 2,534 "," 2,208 ", 489 ," 7,216 "," 1,886 "," 2,360 "," 2,218 ", 357 ," 6,820 "
25,Daman and Diu, 113 , 167 , 875 , 0 ," 1,155 ", 9 , 13 , 80 , 0 , 103 , 9 , 12 , 64 , 0 , 84 , 9 , 14 , 64 , 0 , 87 , 10 , 13 , 83 , 0 , 105 , 10 , 16 , 77 , 0 , 103 , 9 , 12 , 68 , 0 , 89 , 8 , 11 , 64 , 0 , 83 , 10 , 16 , 75 , 0 , 101 , 9 , 14 , 70 , 0 , 94 , 10 , 15 , 91 , 0 , 117 , 10 , 14 , 70 , 0 , 94 , 10 , 16 , 68 , 0 , 95 
26,Dadra and Nagar Haveli, 204 , 287 ," 1,318 ", 1 ," 1,810 ", 19 , 26 , 129 , 0 , 174 , 13 , 25 , 106 , 0 , 144 , 16 , 25 , 124 , 0 , 165 , 16 , 23 , 96 , 0 , 135 , 16 , 22 , 121 , 0 , 159 , 16 , 22 , 87 , 0 , 125 , 16 , 21 , 93 , 0 , 130 , 18 , 24 , 103 , 0 , 145 , 18 , 22 , 114 , 0 , 154 , 19 , 28 , 117 , 0 , 165 , 18 , 25 , 103 , 0 , 145 , 19 , 24 , 125 , 0 , 169 
27,Maharashtra," 50,683 "," 62,275 "," 61,447 "," 11,513 "," 1,85,917 "," 4,717 "," 5,860 "," 6,370 "," 1,176 "," 18,123 "," 3,947 "," 4,886 "," 4,342 ", 960 ," 14,134 "," 4,246 "," 5,208 "," 4,702 ", 987 ," 15,143 "," 3,816 "," 4,802 "," 5,458 "," 1,024 "," 15,102 "," 3,716 "," 4,691 "," 4,181 ", 819 ," 13,407 "," 3,610 "," 4,405 "," 4,647 ", 917 ," 13,579 "," 3,948 "," 4,818 "," 5,484 ", 859 ," 15,109 "," 4,447 "," 5,508 "," 5,123 ", 891 ," 15,968 "," 4,769 "," 5,738 "," 5,107 ", 915 ," 16,530 "," 4,797 "," 5,788 "," 6,423 "," 1,077 "," 18,085 "," 4,438 "," 5,443 "," 4,854 "," 1,000 "," 15,735 "," 4,232 "," 5,127 "," 4,755 ", 888 ," 15,002 "
29,Karnataka," 19,824 "," 26,472 "," 27,667 "," 9,446 "," 83,408 "," 1,914 "," 2,483 "," 2,651 ", 957 ," 8,005 "," 1,491 "," 2,002 "," 2,223 ", 692 ," 6,409 "," 1,515 "," 2,050 "," 2,236 ", 858 ," 6,659 "," 1,609 "," 2,152 "," 2,354 ", 973 ," 7,088 "," 1,527 "," 2,097 "," 1,921 ", 656 ," 6,201 "," 1,522 "," 2,062 "," 1,986 ", 780 ," 6,350 "," 1,614 "," 2,143 "," 2,090 ", 829 ," 6,675 "," 1,613 "," 2,262 "," 2,388 ", 710 ," 6,972 "," 1,689 "," 2,221 "," 2,239 ", 737 ," 6,886 "," 1,787 "," 2,389 "," 2,674 ", 755 ," 7,605 "," 1,827 "," 2,381 "," 2,517 ", 689 ," 7,414 "," 1,717 "," 2,231 "," 2,387 ", 810 ," 7,144 "
30,Goa," 1,051 "," 1,529 "," 1,667 ", 33 ," 4,280 ", 108 , 157 , 147 , 3 , 415 , 88 , 128 , 129 , 4 , 349 , 81 , 120 , 134 , 4 , 338 , 77 , 119 , 162 , 3 , 361 , 74 , 106 , 143 , 1 , 325 , 72 , 109 , 128 , 3 , 311 , 76 , 108 , 126 , 1 , 311 , 85 , 122 , 132 , 2 , 342 , 94 , 135 , 133 , 2 , 363 , 112 , 163 , 158 , 5 , 437 , 108 , 148 , 151 , 3 , 411 , 77 , 112 , 125 , 2 , 316 
31,Lakshadweep, 8 , 12 , 1 , -   , 20 , 1 , 1 , 0 , -   , 3 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 1 , 1 , 1 , 0 , -   , 2 , 0 , 1 , 0 , -   , 1 , 1 , 1 , 0 , -   , 2 , 1 , 1 , 0 , -   , 2 , 1 , 1 , 0 , -   , 2 , 0 , 0 , 0 , -   , 1 , 1 , 2 , 0 , -   , 3 , 1 , 1 , 0 , -   , 2 , 0 , 1 , 0 , -   , 1 
32,Kerala," 6,081 "," 9,457 "," 3,576 ", 120 ," 19,234 ", 509 , 844 , 409 , 5 ," 1,766 ", 452 , 721 , 257 , 3 ," 1,433 ", 495 , 807 , 260 , 5 ," 1,568 ", 474 , 758 , 266 , 15 ," 1,512 ", 497 , 764 , 308 , 13 ," 1,582 ", 441 , 687 , 259 , 6 ," 1,393 ", 490 , 766 , 281 , 12 ," 1,549 ", 567 , 818 , 299 , 7 ," 1,691 ", 527 , 802 , 312 , 10 ," 1,651 ", 577 , 931 , 327 , 24 ," 1,859 ", 575 , 845 , 321 , 14 ," 1,754 ", 476 , 715 , 278 , 7 ," 1,475 "
33,Tamil Nadu," 19,185 "," 27,141 "," 22,210 "," 5,894 "," 74,430 "," 1,679 "," 2,415 "," 2,122 ", 555 ," 6,771 "," 1,515 "," 2,150 "," 1,664 ", 489 ," 5,818 "," 1,522 "," 2,180 "," 1,649 ", 530 ," 5,881 "," 1,553 "," 2,271 "," 1,746 ", 514 ," 6,084 "," 1,600 "," 2,318 "," 1,688 ", 367 ," 5,973 "," 1,476 "," 2,135 "," 1,542 ", 463 ," 5,616 "," 1,527 "," 2,129 "," 1,876 ", 577 ," 6,109 "," 1,704 "," 2,368 "," 1,961 ", 416 ," 6,449 "," 1,632 "," 2,302 "," 1,929 ", 558 ," 6,422 "," 1,694 "," 2,318 "," 2,104 ", 587 ," 6,703 "," 1,703 "," 2,332 "," 1,989 ", 403 ," 6,426 "," 1,581 "," 2,223 "," 1,940 ", 434 ," 6,178 "
34,Puducherry, 245 , 387 ," 1,233 ", 7 ," 1,871 ", 21 , 32 , 120 , 1 , 173 , 18 , 28 , 98 , 0 , 144 , 18 , 29 , 88 , 0 , 135 , 19 , 30 , 95 , 0 , 145 , 20 , 32 , 108 , 1 , 161 , 19 , 31 , 100 , 0 , 149 , 20 , 31 , 95 , 1 , 146 , 22 , 36 , 100 , 0 , 157 , 23 , 34 , 109 , 0 , 165 , 25 , 40 , 121 , 2 , 188 , 23 , 34 , 101 , 1 , 159 , 21 , 30 , 98 , 0 , 149 
35,Andaman and Nicobar Island, 131 , 193 , 35 , 1 , 361 , 14 , 20 , 3 , 0 , 38 , 14 , 23 , 2 , 0 , 39 , 7 , 10 , 4 , 0 , 21 , 8 , 12 , 2 , 0 , 22 , 10 , 17 , 3 , 0 , 30 , 7 , 10 , 2 , 0 , 19 , 13 , 16 , 3 , 0 , 32 , 8 , 14 , 3 , 0 , 25 , 10 , 17 , 2 , 0 , 30 , 10 , 16 , 3 , 0 , 30 , 14 , 19 , 3 , 0 , 36 , 16 , 20 , 3 , 0 , 39 
36,Telangana," 9,406 "," 12,977 "," 10,936 "," 6,500 "," 39,820 ", 834 ," 1,145 ", 997 , 534 ," 3,510 ", 680 , 954 , 875 , 543 ," 3,051 ", 711 , 980 , 876 , 599 ," 3,166 ", 697 ," 1,003 ", 884 , 578 ," 3,163 ", 735 , 994 , 854 , 476 ," 3,059 ", 656 , 916 , 781 , 501 ," 2,854 ", 765 ," 1,010 ", 981 , 474 ," 3,230 ", 775 ," 1,173 ", 906 , 496 ," 3,349 ", 844 ," 1,136 ", 877 , 563 ," 3,420 ", 931 ," 1,318 ", 975 , 564 ," 3,787 ", 933 ," 1,209 ", 933 , 593 ," 3,667 ", 846 ," 1,140 ", 996 , 580 ," 3,563 "
37,Andhra Pradesh," 6,534 "," 9,265 "," 9,772 "," 1,537 "," 27,108 ", 678 , 924 , 925 , 32 ," 2,559 ", 528 , 777 , 804 , 33 ," 2,142 ", 539 , 760 , 899 , 34 ," 2,232 ", 514 , 747 , 848 , 30 ," 2,138 ", 500 , 700 , 893 , 22 ," 2,115 ", 474 , 660 , 746 , 105 ," 1,985 ", 470 , 657 , 716 , 132 ," 1,975 ", 497 , 767 , 747 , 219 ," 2,230 ", 540 , 769 , 720 , 236 ," 2,265 ", 610 , 861 , 776 , 109 ," 2,356 ", 624 , 854 , 802 , 284 ," 2,563 ", 561 , 789 , 896 , 302 ," 2,548 "
38,Ladakh, 1 , 1 , 0 , 3 , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1 , 1 , 0 , 3 , 4 , 0 , 0 , 0 , 0 , 1 
97,Other Territory, 122 , 191 ," 1,440 ", 0 ," 1,753 ", 16 , 37 , 126 , 0 , 179 , 13 , 17 , 103 , 0 , 133 , 15 , 26 , 126 , 0 , 166 , 13 , 25 , 120 , 0 , 158 , 12 , 15 , 143 , 0 , 170 , 5 , 7 , 120 , -   , 132 , 8 , 10 , 110 , 0 , 127 , 7 , 10 , 137 , 0 , 153 , 7 , 10 , 102 , 0 , 118 , 8 , 11 , 120 , 0 , 139 , 9 , 13 , 124 , 0 , 145 , 10 , 12 , 111 , 0 , 132 
99,CBIC, 0 , -   ," 1,003 ", -   ," 1,003 ", 0 , -   , 129 , -   , 129 , -   , -   , 51 , -   , 51 , -   , -   , 61 , -   , 61 , -   , -   , 59 , -   , 59 , -   , -   , 100 , -   , 100 , -   , -   , 35 , -   , 35 , -   , -   , 97 , -   , 97 , -   , -   , 95 , -   , 95 , -   , -   , 75 , -   , 75 , -   , -   , 119 , -   , 119 , -   , -   , 100 , -   , 100 , -   , -   , 81 , -   , 81 
Grand Total,," 2,27,443 "," 3,09,232 "," 3,19,422 "," 88,307 "," 9,44,403 "," 21,163 "," 28,801 "," 31,444 "," 8,115 "," 89,523 "," 17,811 "," 24,462 "," 25,015 "," 7,172 "," 74,461 "," 18,366 "," 25,343 "," 25,792 "," 7,582 "," 77,083 "," 17,912 "," 25,007 "," 26,366 "," 7,754 "," 77,040 "," 17,733 "," 24,239 "," 24,140 "," 6,432 "," 72,543 "," 16,630 "," 22,598 "," 22,972 "," 6,892 "," 69,091 "," 17,581 "," 23,674 "," 25,071 "," 6,833 "," 73,159 "," 19,592 "," 27,145 "," 28,078 "," 6,858 "," 81,674 "," 19,962 "," 26,792 "," 26,804 "," 7,484 "," 81,042 "," 20,944 "," 28,223 "," 29,532 "," 7,813 "," 86,512 "," 20,569 "," 27,348 "," 27,758 "," 7,907 "," 83,581 "," 19,181 "," 25,598 "," 26,450 "," 7,465 "," 78,694 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
