REVENUE COLLECTION STATE WISE MONTH WISE DURING FINANCIAL YEAR 2018-2019,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(Rs. In Crore),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Rajasthan," 7,979 "," 11,160 "," 10,066 "," 1,516 "," 30,721 ", 659 , 904 , 904 , 142 ," 2,609 ", 637 , 849 , 873 , 133 ," 2,492 ", 607 , 834 , 850 , 133 ," 2,424 ", 643 , 892 , 788 , 131 ," 2,454 ", 571 , 797 , 749 , 124 ," 2,240 ", 560 , 774 , 781 , 129 ," 2,243 ", 672 , 949 , 820 , 112 ," 2,554 ", 691 , 971 , 878 , 124 ," 2,664 ", 669 , 925 , 753 , 110 ," 2,456 ", 710 ," 1,037 ", 898 , 131 ," 2,776 ", 693 , 987 , 876 , 120 ," 2,676 ", 868 ," 1,243 ", 895 , 126 ," 3,132 "
9,Uttar Pradesh," 12,846 "," 19,970 "," 16,243 "," 12,264 "," 61,323 "," 1,330 "," 2,115 "," 1,545 "," 1,030 "," 6,020 ", 972 ," 1,503 "," 1,302 ", 839 ," 4,616 "," 1,035 "," 1,624 "," 1,374 "," 1,000 "," 5,033 "," 1,056 "," 1,637 "," 1,281 "," 1,009 "," 4,983 ", 935 ," 1,453 "," 1,353 "," 1,022 "," 4,764 ", 917 ," 1,409 "," 1,439 "," 1,047 "," 4,812 "," 1,023 "," 1,581 "," 1,328 ", 903 ," 4,835 "," 1,049 "," 1,616 "," 1,386 "," 1,107 "," 5,158 "," 1,065 "," 1,623 "," 1,207 "," 1,062 "," 4,957 "," 1,160 "," 1,865 "," 1,337 "," 1,124 "," 5,485 "," 1,064 "," 1,672 "," 1,299 "," 1,077 "," 5,112 "," 1,240 "," 1,872 "," 1,392 "," 1,044 "," 5,548 "
10,Bihar," 2,596 "," 4,872 "," 1,365 "," 1,923 "," 10,755 ", 206 , 425 , 109 , 174 , 914 , 168 , 335 , 120 , 117 , 739 , 179 , 366 , 88 , 129 , 761 , 195 , 393 , 101 , 163 , 851 , 193 , 357 , 128 , 168 , 846 , 196 , 374 , 91 , 170 , 831 , 198 , 397 , 92 , 125 , 812 , 217 , 394 , 141 , 162 , 915 , 221 , 394 , 119 , 176 , 909 , 254 , 453 , 138 , 195 ," 1,039 ", 244 , 433 , 113 , 170 , 961 , 326 , 551 , 126 , 174 ," 1,177 "
11,Sikkim, 119 , 183 ," 1,613 ", 2 ," 1,917 ", 12 , 16 , 123 , 0 , 151 , 10 , 14 , 143 , 1 , 167 , 10 , 14 , 146 , 0 , 171 , 16 , 24 , 141 , 0 , 181 , 7 , 12 , 144 , 0 , 163 , 8 , 11 , 146 , 0 , 165 , 10 , 15 , 116 , 0 , 141 , 10 , 20 , 119 , 0 , 148 , 7 , 11 , 131 , 0 , 150 , 9 , 15 , 152 , 0 , 176 , 9 , 14 , 122 , 0 , 145 , 12 , 17 , 131 , 0 , 160 
12,Arunachal Pradesh, 144 , 201 , 51 , 2 , 398 , 13 , 17 , 3 , 1 , 33 , 10 , 15 , 4 , 0 , 30 , 9 , 14 , 4 , 0 , 27 , 10 , 15 , 4 , 0 , 29 , 7 , 11 , 4 , 0 , 23 , 10 , 13 , 2 , 0 , 26 , 10 , 15 , 3 , 0 , 28 , 6 , 12 , 4 , 0 , 22 , 9 , 12 , 4 , 0 , 26 , 14 , 19 , 4 , 0 , 38 , 12 , 16 , 4 , 0 , 32 , 33 , 42 , 10 , 0 , 85 
13,Nagaland, 63 , 96 , 58 , 9 , 227 , 4 , 7 , 5 , 0 , 17 , 3 , 6 , 4 , 0 , 13 , 3 , 6 , 4 , 1 , 13 , 3 , 5 , 4 , 1 , 12 , 5 , 7 , 4 , 0 , 15 , 5 , 8 , 9 , 0 , 22 , 5 , 8 , 5 , 1 , 19 , 4 , 6 , 4 , 1 , 15 , 4 , 7 , 5 , 1 , 17 , 5 , 7 , 5 , 1 , 17 , 5 , 8 , 4 , 2 , 20 , 17 , 22 , 5 , 2 , 46 
14,Manipur, 109 , 181 , 18 , 1 , 309 , 14 , 18 , 1 , 0 , 34 , 5 , 9 , 2 , 0 , 17 , 8 , 12 , 1 , 0 , 22 , 7 , 16 , 1 , 0 , 24 , 6 , 10 , 1 , 0 , 17 , 11 , 20 , 1 , 0 , 32 , 8 , 15 , 1 , 0 , 24 , 7 , 11 , 3 , 0 , 21 , 10 , 16 , 1 , 0 , 27 , 9 , 14 , 2 , 0 , 24 , 7 , 13 , 2 , 0 , 21 , 18 , 26 , 2 , 0 , 46 
15,Mizoram, 64 , 108 , 41 , 1 , 213 , 6 , 9 , 2 , 0 , 17 , 3 , 6 , 4 , 0 , 14 , 3 , 6 , 1 , 0 , 10 , 3 , 6 , 2 , 0 , 10 , 3 , 7 , 1 , 0 , 11 , 5 , 8 , 0 , 0 , 13 , 2 , 5 , 3 , 0 , 10 , 5 , 8 , 3 , 0 , 16 , 4 , 6 , 3 , 0 , 13 , 7 , 12 , 7 , 0 , 26 , 6 , 10 , 5 , 0 , 22 , 16 , 25 , 9 , 0 , 50 
16,Tripura, 203 , 296 , 54 , 3 , 556 , 17 , 25 , 3 , 0 , 46 , 17 , 26 , 3 , 0 , 46 , 12 , 19 , 4 , 0 , 35 , 17 , 24 , 4 , 1 , 46 , 14 , 20 , 4 , 0 , 38 , 18 , 26 , 5 , 1 , 49 , 15 , 24 , 5 , 0 , 44 , 15 , 22 , 4 , 0 , 41 , 17 , 26 , 5 , 0 , 48 , 19 , 27 , 6 , 0 , 52 , 17 , 24 , 6 , 0 , 46 , 24 , 33 , 6 , 0 , 64 
17,Meghalaya, 197 , 284 , 866 , 21 ," 1,368 ", 24 , 33 , 92 , 4 , 152 , 14 , 20 , 90 , 3 , 127 , 15 , 21 , 76 , 4 , 116 , 15 , 22 , 75 , 1 , 114 , 16 , 21 , 65 , 1 , 102 , 13 , 20 , 58 , 1 , 93 , 16 , 26 , 52 , 1 , 96 , 13 , 20 , 66 , 1 , 101 , 14 , 21 , 73 , 0 , 108 , 17 , 24 , 63 , 1 , 104 , 18 , 24 , 86 , 1 , 129 , 22 , 32 , 70 , 2 , 127 
18,Assam," 2,489 "," 3,561 "," 2,471 ", 468 ," 8,988 ", 172 , 277 , 177 , 53 , 679 , 314 , 399 , 185 , 26 , 924 , 172 , 250 , 196 , 45 , 663 , 163 , 260 , 197 , 41 , 661 , 173 , 247 , 202 , 24 , 646 , 184 , 257 , 224 , 32 , 697 , 203 , 289 , 227 , 38 , 757 , 203 , 275 , 218 , 43 , 739 , 198 , 270 , 231 , 44 , 743 , 207 , 319 , 215 , 47 , 787 , 222 , 311 , 170 , 34 , 736 , 278 , 408 , 228 , 42 , 956 
19,West Bengal," 11,270 "," 14,888 "," 9,724 "," 3,898 "," 39,780 "," 1,017 "," 1,360 ", 926 , 388 ," 3,691 ", 869 ," 1,171 ", 786 , 281 ," 3,108 ", 858 ," 1,188 ", 748 , 318 ," 3,112 ", 876 ," 1,195 ", 866 , 351 ," 3,289 ", 883 ," 1,179 ", 769 , 294 ," 3,125 ", 871 ," 1,150 ", 800 , 309 ," 3,130 ", 921 ," 1,224 ", 812 , 279 ," 3,235 ", 874 ," 1,126 ", 755 , 280 ," 3,035 ", 937 ," 1,231 ", 737 , 325 ," 3,230 ", 997 ," 1,262 ", 867 , 369 ," 3,495 "," 1,006 "," 1,321 ", 781 , 382 ," 3,490 "," 1,161 "," 1,481 ", 878 , 322 ," 3,841 "
20,Jharkhand," 3,677 "," 5,079 "," 10,000 "," 5,160 "," 23,916 ", 349 , 490 ," 1,045 ", 505 ," 2,389 ", 251 , 358 , 894 , 454 ," 1,958 ", 273 , 385 , 850 , 471 ," 1,979 ", 301 , 429 , 711 , 407 ," 1,848 ", 256 , 365 , 665 , 384 ," 1,669 ", 264 , 368 , 756 , 348 ," 1,736 ", 360 , 469 , 894 , 368 ," 2,091 ", 310 , 425 , 872 , 408 ," 2,016 ", 298 , 411 , 855 , 431 ," 1,995 ", 320 , 447 , 756 , 442 ," 1,965 ", 326 , 432 , 877 , 486 ," 2,121 ", 368 , 499 , 826 , 457 ," 2,149 "
21,Odisha," 5,294 "," 7,006 "," 9,006 "," 5,641 "," 26,948 ", 449 , 639 , 496 , 584 ," 2,168 ", 360 , 499 , 638 , 395 ," 1,892 ", 407 , 536 , 786 , 422 ," 2,152 ", 401 , 547 , 651 , 460 ," 2,059 ", 401 , 526 , 838 , 477 ," 2,242 ", 404 , 528 , 809 , 447 ," 2,187 ", 423 , 556 , 756 , 455 ," 2,190 ", 425 , 551 , 895 , 503 ," 2,374 ", 444 , 572 , 824 , 507 ," 2,347 ", 449 , 596 , 822 , 471 ," 2,338 ", 526 , 673 , 725 , 450 ," 2,374 ", 606 , 783 , 767 , 470 ," 2,626 "
22,Chhattisgarh," 4,007 "," 5,096 "," 7,340 "," 6,489 "," 22,932 ", 338 , 416 , 633 , 502 ," 1,890 ", 300 , 378 , 662 , 529 ," 1,870 ", 303 , 383 , 693 , 522 ," 1,902 ", 338 , 420 , 551 , 601 ," 1,910 ", 310 , 399 , 577 , 536 ," 1,821 ", 287 , 361 , 509 , 514 ," 1,671 ", 322 , 424 , 523 , 468 ," 1,737 ", 323 , 411 , 722 , 550 ," 2,005 ", 315 , 410 , 554 , 573 ," 1,852 ", 348 , 454 , 703 , 559 ," 2,064 ", 406 , 515 , 649 , 498 ," 2,068 ", 417 , 526 , 563 , 637 ," 2,143 "
23,Madhya Pradesh," 5,719 "," 8,033 "," 6,992 "," 4,939 "," 25,683 ", 526 , 717 , 647 , 455 ," 2,344 ", 384 , 555 , 528 , 397 ," 1,864 ", 419 , 610 , 544 , 432 ," 2,005 ", 455 , 658 , 554 , 401 ," 2,069 ", 414 , 596 , 574 , 378 ," 1,963 ", 400 , 573 , 529 , 397 ," 1,899 ", 436 , 641 , 515 , 402 ," 1,993 ", 478 , 651 , 581 , 414 ," 2,124 ", 478 , 663 , 561 , 392 ," 2,094 ", 548 , 756 , 657 , 453 ," 2,414 ", 542 , 735 , 588 , 427 ," 2,291 ", 639 , 878 , 716 , 391 ," 2,624 "
24,Gujarat," 19,576 "," 25,225 "," 24,665 "," 3,975 "," 73,440 "," 1,701 "," 2,133 "," 2,190 ", 304 ," 6,329 "," 1,727 "," 2,177 "," 2,017 ", 342 ," 6,262 "," 1,635 "," 2,075 "," 2,251 ", 401 ," 6,362 "," 1,544 "," 1,997 "," 2,190 ", 349 ," 6,080 "," 1,413 "," 1,816 "," 1,701 ", 322 ," 5,252 "," 1,548 "," 2,000 "," 2,230 ", 323 ," 6,100 "," 1,592 "," 1,999 "," 2,261 ", 307 ," 6,159 "," 1,626 "," 2,125 "," 1,961 ", 352 ," 6,064 "," 1,514 "," 1,972 "," 1,851 ", 282 ," 5,619 "," 1,722 "," 2,227 "," 1,933 ", 303 ," 6,185 "," 1,730 "," 2,257 "," 2,108 ", 413 ," 6,507 "," 1,824 "," 2,446 "," 1,973 ", 278 ," 6,521 "
25,Daman and Diu, 107 , 150 , 848 , 0 ," 1,105 ", 10 , 15 , 67 , 0 , 92 , 8 , 11 , 69 , 0 , 87 , 9 , 13 , 68 , 0 , 91 , 9 , 12 , 68 , 0 , 90 , 9 , 13 , 74 , 0 , 96 , 8 , 12 , 70 , 0 , 89 , 10 , 11 , 76 , 0 , 98 , 8 , 12 , 69 , 0 , 89 , 8 , 11 , 58 , 0 , 77 , 9 , 13 , 80 , 0 , 101 , 9 , 13 , 69 , 0 , 92 , 10 , 14 , 79 , 0 , 103 
26,Dadra and Nagar Haveli, 194 , 289 ," 1,235 ", 1 ," 1,718 ", 18 , 26 , 120 , 0 , 165 , 13 , 19 , 100 , 0 , 132 , 13 , 22 , 90 , 0 , 125 , 14 , 23 , 108 , 0 , 145 , 15 , 23 , 79 , 0 , 117 , 14 , 21 , 99 , 0 , 135 , 16 , 26 , 102 , 0 , 144 , 15 , 21 , 104 , 0 , 140 , 17 , 23 , 88 , 0 , 129 , 19 , 31 , 122 , 0 , 173 , 18 , 24 , 97 , 0 , 139 , 20 , 29 , 124 , 0 , 174 
27,Maharashtra," 45,351 "," 56,939 "," 56,557 "," 11,442 "," 1,70,289 "," 4,254 "," 5,383 "," 5,964 "," 1,126 "," 16,726 "," 3,684 "," 4,606 "," 3,960 ", 797 ," 13,047 "," 3,899 "," 4,810 "," 4,398 ", 913 ," 14,021 "," 3,478 "," 4,530 "," 4,726 "," 1,017 "," 13,751 "," 3,468 "," 4,385 "," 4,143 ", 836 ," 12,832 "," 3,429 "," 4,293 "," 4,308 "," 1,052 "," 13,081 "," 3,672 "," 4,595 "," 5,314 ", 953 ," 14,534 "," 3,784 "," 4,772 "," 4,453 ", 925 ," 13,933 "," 3,690 "," 4,503 "," 4,517 ", 814 ," 13,524 "," 3,850 "," 4,837 "," 5,492 ", 971 ," 15,151 "," 3,762 "," 4,751 "," 4,515 "," 1,064 "," 14,092 "," 4,380 "," 5,474 "," 4,767 ", 975 ," 15,596 "
29,Karnataka," 17,316 "," 23,416 "," 27,950 "," 10,079 "," 78,762 "," 1,608 "," 2,192 "," 2,640 ", 906 ," 7,347 "," 1,260 "," 1,692 "," 2,102 ", 698 ," 5,752 "," 1,318 "," 1,772 "," 2,286 ", 869 ," 6,244 "," 1,389 "," 1,919 "," 2,474 ", 994 ," 6,776 "," 1,370 "," 1,846 "," 2,225 ", 830 ," 6,271 "," 1,317 "," 1,809 "," 2,288 ", 898 ," 6,312 "," 1,386 "," 1,880 "," 2,445 ", 876 ," 6,588 "," 1,373 "," 1,862 "," 2,487 ", 776 ," 6,499 "," 1,454 "," 1,951 "," 2,022 ", 782 ," 6,209 "," 1,619 "," 2,194 "," 2,547 ", 970 ," 7,329 "," 1,513 "," 2,058 "," 2,133 ", 749 ," 6,453 "," 1,709 "," 2,240 "," 2,302 ", 731 ," 6,983 "
30,Goa," 1,008 "," 1,449 "," 1,617 ", 29 ," 4,103 ", 89 , 122 , 137 , 3 , 352 , 79 , 106 , 129 , 3 , 318 , 83 , 113 , 135 , 3 , 335 , 74 , 106 , 138 , 1 , 319 , 77 , 108 , 121 , 1 , 307 , 69 , 101 , 134 , 4 , 309 , 76 , 113 , 122 , 1 , 313 , 76 , 112 , 135 , 2 , 325 , 91 , 126 , 123 , 2 , 342 , 99 , 151 , 141 , 3 , 394 , 91 , 141 , 167 , 3 , 401 , 104 , 149 , 134 , 2 , 389 
31,Lakshadweep, 9 , 11 , 1 , -   , 20 , 1 , 1 , 0 , -   , 3 , 0 , 0 , 0 , -   , 0 , 3 , 3 , 0 , -   , 6 , 0 , 0 , 0 , -   , 1 , 0 , 0 , 0 , -   , 0 , 0 , 0 , 0 , -   , 1 , 0 , 0 , 0 , -   , 0 , 0 , 1 , 0 , -   , 1 , 2 , 2 , 0 , -   , 4 , 0 , 1 , 0 , -   , 1 , 1 , 2 , 0 , -   , 3 , 0 , 1 , 0 , -   , 1 
32,Kerala," 5,208 "," 8,270 "," 2,800 ", 64 ," 16,343 ", 458 , 702 , 233 , 4 ," 1,396 ", 420 , 659 , 216 , 5 ," 1,300 ", 427 , 684 , 190 , 6 ," 1,306 ", 405 , 658 , 211 , 4 ," 1,277 ", 352 , 530 , 244 , 4 ," 1,129 ", 345 , 529 , 165 , 3 ," 1,042 ", 451 , 788 , 257 , 5 ," 1,501 ", 441 , 676 , 218 , 4 ," 1,339 ", 461 , 723 , 228 , 4 ," 1,416 ", 475 , 821 , 275 , 13 ," 1,584 ", 447 , 718 , 245 , 7 ," 1,416 ", 527 , 782 , 320 , 6 ," 1,635 "
33,Tamil Nadu," 17,277 "," 24,499 "," 21,618 "," 7,168 "," 70,562 "," 1,499 "," 2,096 "," 2,396 ", 675 ," 6,666 "," 1,388 "," 1,927 "," 1,682 ", 491 ," 5,489 "," 1,278 "," 1,807 "," 1,527 ", 576 ," 5,187 "," 1,367 "," 1,956 "," 1,636 ", 656 ," 5,616 "," 1,395 "," 2,000 "," 1,567 ", 473 ," 5,436 "," 1,384 "," 1,976 "," 1,756 ", 616 ," 5,733 "," 1,390 "," 2,046 "," 1,902 ", 753 ," 6,091 "," 1,462 "," 2,073 "," 1,747 ", 530 ," 5,813 "," 1,384 "," 1,987 "," 1,536 ", 508 ," 5,415 "," 1,479 "," 2,179 "," 1,918 ", 626 ," 6,201 "," 1,510 "," 2,116 "," 1,797 ", 551 ," 5,974 "," 1,740 "," 2,335 "," 2,152 ", 714 ," 6,941 "
34,Puducherry, 233 , 367 ," 1,318 ", 6 ," 1,924 ", 21 , 31 , 118 , 0 , 170 , 18 , 27 , 110 , 0 , 156 , 20 , 27 , 99 , 0 , 146 , 20 , 29 , 112 , 0 , 161 , 17 , 31 , 101 , 0 , 149 , 19 , 30 , 112 , 0 , 161 , 19 , 31 , 92 , 0 , 141 , 19 , 31 , 118 , 3 , 170 , 18 , 29 , 105 , 0 , 152 , 21 , 36 , 101 , 1 , 159 , 19 , 32 , 123 , 0 , 175 , 23 , 34 , 127 , 0 , 184 
35,Andaman and Nicobar Island, 111 , 161 , 24 , 1 , 297 , 21 , 27 , 2 , 0 , 50 , 6 , 9 , 2 , 0 , 16 , 11 , 14 , 2 , 0 , 28 , 4 , 8 , 2 , 0 , 14 , 4 , 8 , 1 , 0 , 14 , 9 , 13 , 1 , 0 , 23 , 4 , 7 , 2 , 0 , 13 , 13 , 17 , 1 , 0 , 31 , 8 , 12 , 3 , 0 , 22 , 12 , 18 , 4 , 0 , 35 , 9 , 13 , 2 , 0 , 25 , 10 , 15 , 3 , 0 , 28 
36,Telangana," 8,081 "," 11,243 "," 10,586 "," 6,497 "," 36,408 ", 715 ," 1,021 "," 1,127 ", 514 ," 3,378 ", 547 , 807 , 791 , 474 ," 2,619 ", 563 , 798 , 792 , 548 ," 2,701 ", 592 , 844 , 855 , 512 ," 2,803 ", 566 , 793 , 833 , 468 ," 2,660 ", 615 , 854 , 784 , 468 ," 2,722 ", 646 , 904 , 820 , 522 ," 2,893 ", 717 ," 1,005 ", 795 , 549 ," 3,067 ", 650 , 908 , 879 , 577 ," 3,014 ", 712 , 992 , 886 , 605 ," 3,195 ", 786 ," 1,040 ", 934 , 699 ," 3,460 ", 971 ," 1,276 "," 1,089 ", 561 ," 3,897 "
37,Andhra Pradesh," 6,232 "," 8,897 "," 9,930 ", 273 ," 25,331 ", 529 , 812 , 883 , 26 ," 2,251 ", 488 , 690 , 763 , 21 ," 1,962 ", 460 , 668 , 780 , 27 ," 1,936 ", 484 , 723 , 776 , 43 ," 2,026 ", 449 , 646 , 777 , 19 ," 1,891 ", 493 , 693 , 809 , 29 ," 2,023 ", 548 , 787 , 856 , 21 ," 2,212 ", 529 , 742 , 858 , 16 ," 2,145 ", 504 , 698 , 832 , 16 ," 2,049 ", 539 , 786 , 812 , 23 ," 2,159 ", 537 , 740 , 796 , 16 ," 2,088 ", 672 , 912 , 988 , 18 ," 2,589 "
97,Other Territory, 203 , 320 ," 1,961 ", 0 ," 2,484 ", 7 , 19 , 53 , -   , 79 , 14 , 25 , 687 , -   , 726 , 14 , 22 , 102 , -   , 138 , 13 , 22 , 123 , -   , 159 , 20 , 37 , 143 , 0 , 201 , 11 , 18 , 125 , -   , 155 , 17 , 24 , 110 , 0 , 151 , 26 , 38 , 133 , 0 , 197 , 20 , 34 , 124 , 0 , 178 , 27 , 35 , 132 , 0 , 194 , 14 , 20 , 108 , 0 , 141 , 20 , 27 , 120 , 0 , 167 
99,CBIC, 0 , 0 , 580 , 0 , 580 , -   , -   , 40 , -   , 40 , -   , -   , 41 , -   , 41 , -   , -   , 45 , 0 , 45 , -   , -   , 28 , -   , 28 , 0 , 0 , 47 , 0 , 47 , -   , 0 , 50 , -   , 50 , 0 , -   , 40 , -   , 40 , 0 , -   , 32 , -   , 32 , -   , -   , 91 , -   , 91 , -   , -   , 45 , -   , 45 , -   , -   , 47 , -   , 47 , -   , -   , 74 , -   , 74 
Grand Total,," 2,02,434 "," 2,78,806 "," 3,08,242 "," 87,289 "," 8,76,770 "," 18,647 "," 25,698 "," 29,302 "," 7,852 "," 81,500 "," 15,862 "," 21,686 "," 24,672 "," 6,485 "," 68,704 "," 15,968 "," 22,021 "," 25,004 "," 7,349 "," 70,343 "," 15,877 "," 22,293 "," 25,099 "," 7,568 "," 70,837 "," 15,303 "," 21,154 "," 23,363 "," 6,779 "," 66,599 "," 15,318 "," 21,061 "," 24,762 "," 7,224 "," 68,365 "," 16,464 "," 22,826 "," 26,511 "," 7,045 "," 72,847 "," 16,811 "," 23,069 "," 25,593 "," 7,189 "," 72,662 "," 16,442 "," 22,459 "," 24,301 "," 7,051 "," 70,252 "," 17,763 "," 24,826 "," 27,169 "," 7,788 "," 77,545 "," 17,625 "," 24,192 "," 25,568 "," 7,566 "," 74,952 "," 20,353 "," 27,520 "," 26,897 "," 7,395 "," 82,165 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
